datetime,username,location,label,text_clean,text_preprocessed
2022-10-30 05:46:35+00:00,Ultria2,"Bandung, Indonesia",negative,pak prabowo tampil apa adanya bangtinggi dan mewahkrna memang pemimpin harus begitutidak dibuatâ²yg pnting kebijakanny yg pro rakyatkrna seorang presiden memang hrs tinggi adanyatidak spt skrg dibuat seolah merakyat tapi bangsat,"['prabowo', 'tampil', 'bangtinggi', 'mewahkrna', 'pimpin', 'begitutidak', 'buat yg', 'pnting', 'kebijakanny', 'yg', 'pro', 'rakyatkrna', 'presiden', 'hrs', 'adanyatidak', 'spt', 'skrg', 'rakyat', 'bangsat']"
2022-10-31 11:12:19+00:00,dkpelangi,Tangerang,neutral,apa saja yg  katakan menjelang pemilu  sy tetap pilih yg lainnya,"['yg', 'jelang', 'milu', 'sy', 'pilih', 'yg']"
2022-10-31 09:36:16+00:00,CaesarDcandra,Tangerang,negative,bs jd gusdur itu cm nyindir setiap kekalahan prabowo dlm pemilu,"['bs', 'jd', 'gusdur', 'cm', 'nyindir', 'kalah', 'prabowo', 'dlm', 'milu']"
2022-10-31 01:51:42+00:00,b_daulay07,Bandung,positive,hati rakyat tetap untuk bapakmajul pilpres ðÿ’ªðÿ’ª,"['hati', 'rakyat', 'bapakmajul', 'pilpres', '', '', '', '', '']"
2022-10-30 05:29:33+00:00,ngakakbingits,Tangerang,positive,anies atau prabowo saya harap salah satunya bisa menang pilpres kalo bisa bersatu itu lebih baik lagi,"['anies', 'prabowo', 'harap', 'salah', 'satu', 'menang', 'pilpres', 'kalo', 'satu']"
2022-10-31 23:40:10+00:00,BawazierMido,Jakarta,positive,â€œhadapi masa depanmu sebagai pendekar hadapi masa depanmu dengan tidak raguragu yang raguragu biasanya tidak berhasilâ€ kata prabowo,"['hadap', 'depan', 'pendekar', 'hadap', 'depan', 'raguragu', 'raguragu', 'hasil', 'prabowo']"
2022-11-30 09:38:31+00:00,LorNegoro,jakarta,negative,utk  dan  mumpung blm terlambatsegeralah sdar dri dan kmbli mnjdi oposisi jk ga mau nyungsep di pilcaleg pilpres  blm ada kata terlambat kl ingin kmbli ke trek sbg pejuang demokrasi,"['utk', 'mumpung', 'blm', 'terlambatsegeralah', 'sdar', 'dri', 'kmbli', 'mnjdi', 'oposisi', 'jk', 'ga', 'nyungsep', 'pilcaleg', 'pilpres', 'blm', 'lambat', 'kl', 'kmbli', 'trek', 'sbg', 'juang', 'demokrasi']"
2022-11-30 06:23:38+00:00,melysaryani,"Kota Semarang, Jawa Tengah",neutral,prabowo optimistis indonesia memiliki masa depan yang baik asal masyarakatnya rukun dan bersatu,"['prabowo', 'optimistis', 'indonesia', 'milik', 'masyarakat', 'rukun', 'satu']"
2022-11-30 05:09:12+00:00,wigRahman,BOGOR Indone,neutral,andai  merestui  sebagai capres berpasangan dengan  sebagai cawapres apakah anda setuju melawannya dengan memasangkan  sebagai capres berpasangan dengan ri sebagai cawapres di pilpres,"['andai', 'restu', 'capres', 'pasang', 'cawapres', 'tuju', 'lawan', 'pasang', 'capres', 'pasang', 'ri', 'cawapres', 'pilpres']"
2022-11-30 00:57:06+00:00,MYNasution2,Surabaya,negative,lbs presiden  diharapkan stop berbicara capres pilpres secara terbuka  dlm sistem presidensial presiden berfungsi sbg kepala negara hrs secara jelas netralitas diperlihatkan diatas kepentingan partai apapun    bila menikmati ucapan presiden sama saja kacaunya,"['lbs', 'presiden', 'harap', 'stop', 'bicara', 'capres', 'pilpres', 'buka', 'dlm', 'sistem', 'presidensial', 'presiden', 'fungsi', 'sbg', 'kepala', 'negara', 'hrs', 'netralitas', 'atas', 'penting', 'partai', 'apa', 'nikmat', 'ucap', 'presiden', 'kacau']"
2022-11-29 15:34:45+00:00,Ronnie_Rusli,"Tangerang, Banten",neutral,dari pengamatan saya yg terbaik untuk pemilu  dari semua konstelasi capres yg saat ini berkembang yg maju pilpres  adalah pasangan  ri  gerindrapdip ini paling bagus pasangan genderðÿ‘‰ lakiwanita untuk maju  karena serasih,"['amat', 'yg', 'baik', 'milu', 'konstelasi', 'capres', 'yg', 'kembang', 'yg', 'maju', 'pilpres', 'pasang', 'ri', 'gerindrapdip', 'bagus', 'pasang', 'gender', '', '', 'lakiwanita', 'maju', 'serasih']"
2022-11-29 12:32:34+00:00,RizaVT,"Tangerang, Banten",neutral,tapi berat buat  untuk menetapkan  jika yang diidamkan presiden  itu adalah  ðÿ‘ï¸ðÿ‘ï¸ sebab  menurut surveinya median n marbun hmmmm  tak tampak dalam top   yayayaya jelang tahun politik,"['berat', 'tetap', 'idam', 'presiden', '', '', '', '', '', 'survei', 'median', 'n', 'marbun', 'hmmmm', 'top', 'yayayaya', 'jelang', 'politik']"
2022-11-29 10:13:20+00:00,kuatbacacom,"DKI Jakarta, Indonesia",neutral,duet prabowo dan ganjar merupakan isu terhangat menjelang pilpres  menariknya kode dari jokowi tertuju kepada prabowo dinilai mendapat kode ð°ðšð£ðšð¡ ð¤ðžð«ð®ð­ðšð§ sedangkan ganjar dengan ð«ðšð¦ð›ð®ð­ ð©ð®ð­ð¢ð¡,"['duet', 'prabowo', 'ganjar', 'isu', 'hangat', 'jelang', 'pilpres', 'tarik', 'kode', 'jokowi', 'prabowo', 'nilai', 'kode', '', '', '', '', 'ganjar', '', '', '', '']"
2022-11-29 09:30:49+00:00,dekade_08,"DKI Jakarta, Indonesia",neutral,maaf pak  dan pak  kami hanya menggambarkan aspirasi rakyat yang ingin melihat pasangan prabowoganjar di pilpres,"['maaf', 'gambar', 'aspirasi', 'rakyat', 'pasang', 'prabowoganjar', 'pilpres']"
2022-11-29 05:38:03+00:00,FairuzMumtaz7,"DKI Jakarta, Indonesia",neutral,â€œkita tidak boleh pecah saudarasaudara siapa yang jadi presiden gubernur tidak masalah yang penting bekerja untuk rakyat indonesiaâ€ ujar prabowo subianto,"['kita', 'pecah', 'saudarasaudara', 'presiden', 'gubernur', 'rakyat', 'indonesia', 'prabowo', 'subianto']"
2022-11-27 23:53:14+00:00,ibsir2018,"Malang, Jawa Timur",neutral,rosiade   pak prabowo bisa jadi negarawan besar jika dukung anies pilpres  dua gubernur dki bisa jadi presiden ri momentum puncak pak prabowo untuk presiden ri  sayang tidak di manfaatkan sekarang pendukungnya sudah banyak kecewa,"['rosiade', 'prabowo', 'negarawan', 'dukung', 'anies', 'pilpres', 'gubernur', 'dki', 'presiden', 'ri', 'momentum', 'puncak', 'prabowo', 'presiden', 'ri', 'sayang', 'manfaat', 'dukung', 'kecewa']"
2022-11-27 08:48:31+00:00,YungKenReds,Bandung,neutral,konteknya kan kampanye pilpres yg kepilih aja sering ada yg tdk ditepati apalagi klo kagak kepilih,"['konteknya', 'kampanye', 'pilpres', 'yg', 'pilih', 'aja', 'yg', 'tdk', 'tepat', 'klo', 'kagak', 'pilih']"
2022-11-27 00:48:05+00:00,agenmossad,"Bandung, Jawa Barat",neutral,pak  konsisten pada visi misi pertahanan yang pernah beliau sampaikan pada debat capres ketiga pilpres  ðÿ¤”,"['konsisten', 'visi', 'misi', 'tahan', 'beliau', 'debat', 'capres', 'tiga', 'pilpres', '', '']"
2022-11-26 14:01:23+00:00,kartakusumah1,"DKI Jakarta, Indonesia",neutral,id  paslon  dan   yg lain legowo ga nyalon pilpres,"['id', 'paslon', 'yg', 'legowo', 'ga', 'nyalon', 'pilpres']"
2022-11-30 12:28:25+00:00,anto_cello,Jakarta Capital Region,neutral,rosiade   tp kenapa masih ada aja narasiâ² cebong kadrun di medsosmalahan menjelang pemilu  bs sama makin tajam sprt pemilu x dlm  thn terakhirmasuk kl tdk ada tindakan percuma pakkecuali masuk tp lgsg menindak yg slama ini buat resah dgn narasi perpecahanitu baru mencegah,"['rosiade', 'tp', 'aja', 'narasi', 'cebong', 'kadrun', 'medsosmalahan', 'jelang', 'milu', 'bs', 'tajam', 'sprt', 'milu', 'x', 'dlm', 'thn', 'terakhirmasuk', 'kl', 'tdk', 'tindak', 'pakkecuali', 'masuk', 'tp', 'lgsg', 'tindak', 'yg', 'slama', 'resah', 'dgn', 'narasi', 'perpecahanitu', 'cegah']"
2022-11-30 03:24:17+00:00,lucihappy11,Surabaya,negative,ya kalau pdip yg menang pemilu harusnya yg menang yg presiden yg dibawahnya yg wakil presiden jangan di balik pak  dan   harus sadar diri kecuali kalau pemenang pemilunya gerinda bolehlah pak prabowo capres nya tapi pecat dulu,"['ya', 'pdip', 'yg', 'menang', 'milu', 'yg', 'menang', 'yg', 'presiden', 'yg', 'bawah', 'yg', 'wakil', 'presiden', 'sadar', 'kecuali', 'menang', 'milu', 'gerinda', 'prabowo', 'capres', 'nya', 'pecat']"
2022-11-28 22:58:21+00:00,Kucingjantan20,Semarang,negative,jateng masak pemerintah resmi yg ditunjuk oleh rakyat melalui pemilu yg bersih jujur adil kalah sama preman cc      ðÿ˜˜,"['jateng', 'masak', 'perintah', 'resmi', 'yg', 'rakyat', 'milu', 'yg', 'bersih', 'jujur', 'adil', 'kalah', 'preman', 'cc', '']"
2022-11-28 03:13:46+00:00,emerson_yuntho,Bandung,neutral,prediksi siapapun calonnya  yang giliran jadi presiden hasil pemilu,"['prediksi', 'calon', 'gilir', 'presiden', 'hasil', 'milu']"
2022-11-30 21:33:43+00:00,Mewmewtho,"Jakarta Capital Region, Indone",negative,plg  kadrun sejati masih pilih prabowo jadi capres karena ideologi mereka tetap kuat amp masih punya pemikiran kesempatan ke,"['plg', 'kadrun', 'sejati', 'pilih', 'prabowo', 'capres', 'ideologi', 'kuat', 'amp', 'pikir', 'sempat']"
2022-11-30 18:15:27+00:00,AsFairus,Jakarta,negative,rosiade   dukung capres seumur hidup,"['rosiade', 'dukung', 'capres', 'umur', 'hidup']"
2022-12-31 10:55:37+00:00,goenahmad,"Semarang, Jawa Tengah",neutral,hai para capres dan cawapressilahkan kalian branding trustapi jgn pakai dana apbnapbdteam kreatif minimal  orang itu asnkontrak biaya siapa merekaedituploaddan mlototinlikelikesuscribeapbnapbd bkn untuk itu bung,"['hai', 'capres', 'cawapressilahkan', 'branding', 'trustapi', 'jgn', 'pakai', 'dana', 'apbnapbdteam', 'kreatif', 'minimal', 'orang', 'asnkontrak', 'biaya', 'merekaedituploaddan', 'mlototinlikelikesuscribeapbnapbd', 'bkn']"
2022-12-31 07:55:36+00:00,ariwachid_id,Jakarta,neutral,pencapresan bapak  subianto bukan karena ketum gerindra itu mencalonkan diri namun memang karena kehendak seluruh kader partai  yang ingin mencalonkan beliau sebagai orang nomor satu di indonesia,"['pencapresan', 'subianto', 'tum', 'gerindra', 'calon', 'hendak', 'kader', 'partai', 'calon', 'beliau', 'orang', 'nomor', 'indonesia']"
2022-12-31 06:47:08+00:00,kangf4j4r,"Semarang, Jawa Tengah",positive,rosiade   kita semua turut mendoakan semoga pak  jadi capres abadi ðÿ™,"['rosiade', 'doa', 'moga', 'capres', 'abadi', '']"
2022-12-31 02:10:33+00:00,haryazid,"Bekasi Timur, Indonesia",negative,rosiade   dan di tanah suci pun yg dipikirin copras capres hadehhhh,"['rosiade', 'tanah', 'suci', 'yg', 'dipikirin', 'copras', 'capres', 'hadehhhh']"
2022-12-30 15:49:00+00:00,1rf4nBayua,"DKI Jakarta, Indonesia",negative,rosiade   orang udah menang  tp mau aja sibegoin dgn dalih persatuan mau capres lg malu donk,"['rosiade', 'orang', 'udah', 'menang', 'tp', 'aja', 'sibegoin', 'dgn', 'dalih', 'satu', 'capres', 'lg', 'malu', 'donk']"
2022-12-30 15:29:44+00:00,BossToukeeIsa,Jakarta Capital Region,positive,amp  paslon capres  paling top dan seng gak terkalahkan,"['amp', 'paslon', 'capres', 'top', 'seng', 'gak', 'kalah']"
2022-12-30 13:59:45+00:00,roti_kacank,Bandung,neutral,rosiade   penasaran saat di depan kakbah apakah salah satu doa para politisi itu adalah agar capres atau partainya dimenangkan di pemilu nanti,"['rosiade', 'penasaran', 'kakbah', 'salah', 'doa', 'politis', 'capres', 'partai', 'menang', 'milu']"
2022-12-30 09:21:01+00:00,waisdong_ah,"Surabaya, Jawa Timur",negative,sudah clear dia laser   knapa dasco nyinyir jgn bikin gaduh internal n rugikan partai sendiri fokus pencapresan pak  aja,"['clear', 'laser', 'knapa', 'dasco', 'nyinyir', 'jgn', 'bikin', 'gaduh', 'internal', 'n', 'rugi', 'partai', 'fokus', 'pencapresan', 'aja']"
2022-12-29 12:41:04+00:00,Pakpong77,Bandung,negative,sajak  masih punya hutang nyawa mahasiswa reformasi yg lain saja say no utk capres utang nyawa rakyat,"['sajak', 'hutang', 'nyawa', 'mahasiswa', 'reformasi', 'yg', 'say', 'no', 'utk', 'capres', 'utang', 'nyawa', 'rakyat']"
2022-12-30 00:50:36+00:00,BurhanHakim9,Jakarta,neutral,semua baraninya dibelakang layar    buat semua capres jangan ngerahkan masa sajaduduk bersama debatkan visi misi kedepanjangan kayak anak tk cari teman saja,"['baran', 'belakang', 'layar', 'capres', 'ngerahkan', 'sajaduduk', 'debat', 'visi', 'misi', 'kedepanjangan', 'kayak', 'anak', 'tk', 'cari', 'teman']"
2022-12-29 23:23:07+00:00,KawulaDusun2,Bandung,neutral,cukup jakarta saja yang punya sejarah kelam dalam pilkada  jangan sampai terulang indonesia mencatat sejarah kelam dalam pilpres,"['jakarta', 'sejarah', 'kelam', 'pilkada', 'ulang', 'indonesia', 'catat', 'sejarah', 'kelam', 'pilpres']"
2022-12-29 13:47:44+00:00,HermanWSutisna1,Yogyakarta,neutral,baru sekali terjadi dlm sejarah pilpres di republik ini ketika ribuan orang relawan bukan hanya korbankan waktutenaga amp pikiran tapi juga korbankan uang tapi nilai perjuangannya sia krn calon yg didukung ternyata berserikat dengan lawan politiknya,"['dlm', 'sejarah', 'pilpres', 'republik', 'ribu', 'orang', 'rawan', 'korban', 'waktutenaga', 'amp', 'pikir', 'korban', 'uang', 'nilai', 'juang', 'sia', 'krn', 'calon', 'yg', 'dukung', 'serikat', 'lawan', 'politik']"
2022-12-29 11:17:38+00:00,SomarwaneSefnat,Malang,negative,sabar abang sb debat sama kadrun idiot mah ikutan idiot juga bangbro wong dikasih jabatan mentri jokowi saja markup anggaran besaran sampai dipecat kok mo kepilpres tuh gimana bro setau que sih pecat dari jabatan apapun itu suatu hal yg sungguh merendahkan martabat bgbro,"['sabar', 'abang', 'sb', 'debat', 'kadrun', 'idiot', 'mah', 'ikut', 'idiot', 'bangbro', 'kasih', 'jabat', 'tri', 'jokowi', 'markup', 'anggar', 'besar', 'pecat', 'mo', 'kepilpres', 'tuh', 'gimana', 'bro', 'tau', 'que', 'sih', 'pecat', 'jabat', 'apa', 'yg', 'sungguh', 'rendah', 'martabat', 'bgbro']"
2022-12-30 14:15:46+00:00,alrasyidstore,JAKARTA,negative,rosiade   wis toh prabowo kalah kalah pilpres  di jamin,"['rosiade', 'wis', 'prabowo', 'kalah', 'kalah', 'pilpres', 'jamin']"
2022-12-30 10:49:57+00:00,BangsaAbah,Bandung,neutral,tandatanda mau pilpres bener ga bro,"['tandatanda', 'pilpres', 'bener', 'ga', 'bro']"
2022-12-31 14:00:43+00:00,asrykamal,Jakarta Timur ,negative,rosiade   urat malu orang yg saya pilih  x pilpres dimana ya  saya pilih terburuk dari yg ter jelek faham,"['rosiade', 'urat', 'malu', 'orang', 'yg', 'pilih', 'x', 'pilpres', 'mana', 'ya', 'pilih', 'buruk', 'yg', 'ter', 'jelek', 'faham']"
2023-01-31 22:14:40+00:00,Erwinbinjai,"Bandung, Jawa Barat",negative,itulah bukti kegagalan prabowo udah berulang gagal di pilpres tahu diri,"['bukti', 'gagal', 'prabowo', 'udah', 'ulang', 'gagal', 'pilpres']"
2023-01-31 18:07:38+00:00,BudTeguh,"DKI Jakarta, Indonesia",neutral,dapat suara halus dipilpres  seperti ini   akan tampil kedepan utk memecah amp merontokan suara  yg pernah mengkhianatinya supaya ganjar lebih mudah menang dan melanjutkan program pembangunan    prabowo akan jadi kamikaze utk nkri ðÿ’ªðÿ‡®ðÿ‡©,"['suara', 'halus', 'dipilpres', 'tampil', 'depan', 'utk', 'pecah', 'amp', 'rontok', 'suara', 'yg', 'khianat', 'ganjar', 'mudah', 'menang', 'lanjut', 'program', 'bangun', 'prabowo', 'kamikaze', 'utk', 'nkri', '', '', '']"
2023-01-31 15:22:34+00:00,Samuder53291026,Jakarta,neutral,ya emang benar perjanjian politik kan nggak ada konsekuensi hukumnya palingan konsekuensi sosial lagian perjanjian politik pak anies kan konteksnya di pilpres  cmiiw tulis warganet,"['ya', 'emang', 'janji', 'politik', 'nggak', 'konsekuensi', 'hukum', 'paling', 'konsekuensi', 'sosial', 'janji', 'politik', 'anies', 'konteks', 'pilpres', 'cmiiw', 'tulis', 'warganet']"
2023-01-31 10:43:03+00:00,HermanWSutisna1,"DKI Jakarta, Indonesia",neutral,dua kali berjuang memenangkan anda dalam pilpres  dan  kini atmosfernya sudah menguap  momentum terakhir untuk memulihkan reputasi anda to be the king maker not a player,"['kali', 'juang', 'menang', 'pilpres', 'atmosfer', 'uap', 'momentum', 'pulih', 'reputasi', 'to', 'be', 'the', 'king', 'maker', 'not', 'a', 'player']"
2023-01-31 05:23:42+00:00,zidan_m41,Jakarta,negative,bayangin udah kena fitnah eh tau kalah pilpres lagi  nggak kebayang kalo   nyari target lagi buat minta tumpangan capres,"['bayangin', 'udah', 'kena', 'fitnah', 'eh', 'tau', 'kalah', 'pilpres', 'nggak', 'bayang', 'kalo', 'nyari', 'target', 'tumpang', 'capres']"
2023-01-31 04:53:31+00:00,Opini_Vaath,Jakarta Timur ,neutral,pak  saya baca paradoks indonesia dan saya pikir bapak punya pikiran untuk maju di pilpres  karena gagasan dan ide yang bapak tulis perihal ekonomi sangat relevan dalam rangka memperbaiki ekonomi indonesia mohon kiranya bapak menegur kader bapak ini,"['baca', 'paradoks', 'indonesia', 'pikir', 'pikir', 'maju', 'pilpres', 'gagas', 'ide', 'tulis', 'perihal', 'ekonomi', 'relevan', 'rangka', 'baik', 'ekonomi', 'indonesia', 'mohon', 'tegur', 'kader']"
2023-01-31 22:12:58+00:00,merchantzzzz,Jakarta 13220,negative,anies bakal jadi calon tunggal pemilu  catet ya  kelihatannya itu semua petinggi partaiii sudah dealan dibelakang layar cari gerbong baru selanjutnya,"['anies', 'calon', 'tunggal', 'milu', 'catet', 'ya', 'petinggi', 'partaiii', 'dealan', 'belakang', 'layar', 'cari', 'gerbong']"
2023-01-31 21:40:40+00:00,kandayan,Jakarta,neutral,persoalannya yang dua tiketnya masih belum jelas baru  dengan segi tiga emas    yang layak jika pemilu dilaksanakan saat ini,"['soal', 'tiket', 'segi', 'emas', 'layak', 'milu', 'laksana']"
2023-01-31 11:24:12+00:00,ILCTalkshow,Jakarta,neutral,setelah anies dapat tiket capres  siapa capres pilihan anda jika pemilu dilaksanakan saat ini,"['anies', 'tiket', 'capres', 'capres', 'pilih', 'milu', 'laksana']"
2023-01-31 10:46:03+00:00,indramayu80cx,Bandung,neutral,andaikan saya jadi presiden   dalam  hari utang indonesia sisa   dari   bagaimana caranya nanti saya kasih tau trik dan caranya indonesia kedepan lebih maju sejahterah,"['andai', 'presiden', 'utang', 'indonesia', 'sisa', 'kasih', 'tau', 'trik', 'indonesia', 'depan', 'maju', 'sejahterah']"
2023-01-31 09:49:42+00:00,Chaves1305,Jakarta,neutral,belum jadi presiden aja pak  sudah banyak sekali membantu masyarakat blm lg yg ga ketauan bantunya diminta off the record         ðÿ‡²ðÿ‡¨,"['presiden', 'aja', 'bantu', 'masyarakat', 'blm', 'lg', 'yg', 'ga', 'tau', 'bantu', 'off', 'the', 'record', '']"
2023-01-31 09:34:08+00:00,FirdausyMuh,Semarang,negative,ngga akan pernah bisa jadi presiden karna buntelan kentut   masih jadi noda dipartainya,"['ngga', 'presiden', 'karna', 'buntel', 'kentut', 'noda', 'partai']"
2023-01-31 06:23:26+00:00,akmalazhar,Semarang,neutral,sangat bersyukur tidak jadi presiden,"['syukur', 'presiden']"
2023-01-31 06:22:11+00:00,akmalazhar,Jakarta,neutral,sudahlah pak anda tidak pantas jadi presiden nggak usah nyalon nanti kalah lagi,"['presiden', 'nggak', 'nyalon', 'kalah']"
2023-01-31 05:55:34+00:00,GosipTerbaru3,"Jakarta, Indonesia",neutral,inismyname  fahnoor     r  ga ada tampang jadi presiden yg ada cuma main pleciden pleciden doang ðÿ˜€ðÿ˜€ðÿ˜€,"['inismyname', 'fahnoor', 'r', 'ga', 'tampang', 'presiden', 'yg', 'main', 'pleciden', 'pleciden', 'doang', '']"
2022-01-31 15:40:43+00:00,TukangMebel2,Bandung,negative,sajak saahh kadrun cebong bukan residu pilpres atau pilkada tapi masalah kubu yang setia thd nkri dgn pengasong khilafuck,"['sajak', 'saahh', 'kadrun', 'cebong', 'residu', 'pilpres', 'pilkada', 'kubu', 'setia', 'thd', 'nkri', 'dgn', 'asong', 'khilafuck']"
2022-01-24 21:33:45+00:00,Subarjo58020825,"Kota Malang, Jawa Timur",negative,semua itu terjadi karena kaum pecundang tdk mau menerima kekalahan junjungannya dalm pilpres padahal junjungannya sdh legowo dan mau bekerja sama dgn pak jokowi eh pendukungnya kesetanan ga berhentiâ²,"['kaum', 'cundang', 'tdk', 'terima', 'kalah', 'junjung', 'dalm', 'pilpres', 'junjung', 'sdh', 'legowo', 'dgn', 'jokowi', 'eh', 'dukung', 'setan', 'ga', 'henti']"
2022-01-31 03:52:06+00:00,alexander_sakti,"Jakarta Selatan, DKI Jakarta",negative,kita nggak ngurus pilpres krn itu msh thn   yg jauh lebih penting saat ini adalah  mengusir gerombolan kadrun intoleran nyinyirers khilafah radikal wahabi cingkrangers penyebar hoax perusak bangsa dari bumi indonesia,"['nggak', 'ngurus', 'pilpres', 'krn', 'msh', 'thn', 'yg', 'usir', 'gerombol', 'kadrun', 'intoleran', 'nyinyirers', 'khilafah', 'radikal', 'wahabi', 'cingkrangers', 'sebar', 'hoax', 'usak', 'bangsa', 'bumi', 'indonesia']"
2022-01-31 02:21:13+00:00,antonah61851221,Jakarta Capital Region,negative,kan dia takut elektabilitas anies naik makanya bagaimana pun cara citra anies harus buruk kawatir nnt anak mak banteng kalah dlm pilpres sama anies,"['takut', 'elektabilitas', 'anies', 'citra', 'anies', 'buruk', 'kawatir', 'nnt', 'anak', 'mak', 'banteng', 'kalah', 'dlm', 'pilpres', 'anies']"
2022-01-31 01:03:25+00:00,udud_juara,Jakarta,negative,art    kata siapa  di pilih sma kadrun justru dlu pikgub kadrun pilih syaikuridwan kamil ini di benci kadrun karena dukung jokowi buat maju di pilpres  periodejangan asal deh,"['art', 'pilih', 'sma', 'kadrun', 'dlu', 'pikgub', 'kadrun', 'pilih', 'syaikuridwan', 'kamil', 'benci', 'kadrun', 'dukung', 'jokowi', 'maju', 'pilpres', 'periodejangan', 'deh']"
2022-01-30 06:51:59+00:00,Droendroen,"Depok, Jawa Barat",negative,misalnya mereka menyebarkan hoax saat pilpres salah seorang capres adalah keturunan cina dan antek pki dan itu masiv disebarkan oleh gerombolan mereka,"['sebar', 'hoax', 'pilpres', 'salah', 'capres', 'turun', 'cina', 'antek', 'pki', 'masiv', 'sebar', 'gerombol']"
2022-01-28 14:01:22+00:00,Tere49806893,"Depok, Jawa Barat",negative,harus dibarengi tindakan jgn suka menyuruh orang buat konten hoax saat pilpres dulu amp berpolitik identitas yg membelah rakyat hingga skrg,"['bareng', 'tindak', 'jgn', 'suka', 'suruh', 'orang', 'konten', 'hoax', 'pilpres', 'amp', 'politik', 'identitas', 'yg', 'belah', 'rakyat', 'skrg']"
2022-01-28 13:59:06+00:00,RizkiR4madani,Semarang,negative,eng polri ape nye yg top a gak ade yg topmslah pilpres pilkada pilgub dll semua punya kepentingan untuk kelompok dsb nya untuk rakyat nafsi dah bener kaga,"['eng', 'polri', 'ape', 'nye', 'yg', 'top', 'a', 'gak', 'ade', 'yg', 'topmslah', 'pilpres', 'pilkada', 'pilgub', 'dll', 'penting', 'kelompok', 'dsb', 'nya', 'rakyat', 'nafsi', 'dah', 'bener', 'kaga']"
2022-01-25 13:50:48+00:00,JunifaArifin,"Jakarta, Indonesia",negative,mendalam  lah kaum ente kan emang kadrun sukanya memputar balikan fakta fitnah sana fitnah sini bikin hoax teriak pki dikit kafir dikit pki hai kontol dajal kalo kalah pilpres terima ngaku muslim tapi tak percaya sama allah jkw jadi presiden karna restu allah lo mau apa drun,"['dalam', 'kaum', 'ente', 'emang', 'kadrun', 'suka', 'putar', 'balik', 'fakta', 'fitnah', 'fitnah', 'bikin', 'hoax', 'teriak', 'pki', 'dikit', 'kafir', 'dikit', 'pki', 'hai', 'kontol', 'dajal', 'kalo', 'kalah', 'pilpres', 'terima', 'ngaku', 'muslim', 'percaya', 'allah', 'jkw', 'presiden', 'karna', 'restu', 'allah', 'lo', 'drun']"
2022-01-19 13:24:55+00:00,Neng_Anyar,"Bandung, Jawa Barat",negative,jhe pd kate lagi cari cuan buat bekal pilleg amp pilpres  ðÿ˜€ðÿ˜ðÿ˜‚,"['jhe', 'pd', 'kate', 'cari', 'cuan', 'bekal', 'pilleg', 'amp', 'pilpres', '']"
2022-01-19 13:20:09+00:00,D1anRudiansyah,"DKI Jakarta, Indonesia",neutral,siswanto pokoknya tawaran itu seperti ada kepentingan lain ya salah satunya mungkin supaya ridwan kamil dan masuklah di pilpres,"['siswanto', 'pokok', 'tawar', 'penting', 'ya', 'salah', 'satu', 'ridwan', 'kamil', 'masuk', 'pilpres']"
2022-01-19 10:18:22+00:00,NFaisal07,"Jakarta Capital Region, Indonesia",neutral,klo dilego utk ibu kota baru ya gak apa pak asal jgn dilego utk biaya pemilu dan pilpres,"['klo', 'lego', 'utk', 'kota', 'ya', 'gak', 'jgn', 'lego', 'utk', 'biaya', 'milu', 'pilpres']"
2022-01-18 08:34:14+00:00,Calvinrudolph,"Kota Surabaya, Jawa Timur",neutral,politik indonesia ini akan bertransformasi menjadi digital politic tentu battlefield nya pilpres  itu adalah media digital atau social media jadi sadarilah wahai para capres amp cawapres  jgn pasang baliho yg gede dipinggir jalan gak guna,"['politik', 'indonesia', 'transformasi', 'digital', 'politic', 'battlefield', 'nya', 'pilpres', 'media', 'digital', 'social', 'media', 'sadar', 'capres', 'amp', 'cawapres', 'jgn', 'pasang', 'baliho', 'yg', 'gede', 'pinggir', 'jalan', 'gak']"
2022-01-31 06:50:30+00:00,publik_com,Surabaya,neutral,sudahlah jangan berharap pemerintah yang di pimpin jokowi jatuh pilpres tinggal sebentar siap kan jago mu untuk bisa menang saat pemilu,"['harap', 'perintah', 'pimpin', 'jokowi', 'jatuh', 'pilpres', 'tinggal', 'sebentar', 'jago', 'mu', 'menang', 'milu']"
2022-01-29 14:29:43+00:00,AbdulHamidS10,Jakarta,neutral,itulah salah satu dampak negatif dari pemilu langsungselain rakyat jadi terpecah ter kotakjuga timbuloposisi segala macam mrsak persatuan makanya lebih baik untuk pilkada pilpres kem bali dipilih wakil rak yat dg penyempurna  an untuk menutupi  kekurangan dan  kelemahannya,"['salah', 'dampak', 'negatif', 'milu', 'langsungselain', 'rakyat', 'pecah', 'ter', 'kotakjuga', 'timbuloposisi', 'mrsak', 'satu', 'pilkada', 'pilpres', 'kem', 'bal', 'pilih', 'wakil', 'rak', 'yat', 'dg', 'sempurna', 'an', 'tutup', 'kurang', 'lemah']"
2022-01-29 10:11:50+00:00,edwardus4,"Kota Bogor, Jawa Barat",neutral,yang perlu dicatat  ada pemilu dan pilpres sementara istana negara dan gedung dpr belum dibangun di ikn artinya sampai ganti presiden tetap di jakarta ibukota negara,"['catat', 'milu', 'pilpres', 'istana', 'negara', 'gedung', 'dpr', 'bangun', 'ikn', 'ganti', 'presiden', 'jakarta', 'ibukota', 'negara']"
