datetime,username,content,location,label,locations,sentiment,labels
2022-10-31 14:44:23+00:00,esti_upay,"@DokterTifa @aniesbaswedan @puanmaharani_ri Presidennya jadi Petugas momong anak Banteng...??? Nnnnnooooooooooooooooooo...... !!!!
Vote Golput ajja..",jakarta,negative,jakarta,presidennya petugas momong anak banteng nnnnnooooooooooooooooooo vote golput ajja,negative
2022-05-27 12:34:22+00:00,Aryprasetyo85,"Kelompok masyarakat setempat ingin sosok @ganjarpranowo menjadi presiden di 2024. Karena, Ganjar sudah terbukti mampu membangkitkan perekonomian di Jawa Tengah setelah pandemi Covid-19.
#SahabatGanjar
https://t.co/AmTcChJBsc",jakarta ,positive,jakarta ,kelompok masyarakat sosok presiden ganjar terbukti membangkitkan perekonomian jawa pandemi covid,positive
2022-11-24 07:02:32+00:00,reiNa48114031,"Simbol dukungan kepada ericj di pilpres 2024 semoga makin kaya terus #RestuJokowi
Menteri Andalan https://t.co/KaduNOpzD2",jakarta,positive,jakarta,simbol dukungan ericj pilpres semoga kaya menteri andalan,positive
2022-04-21 08:00:02+00:00,Pikolo68,"semoga keunggulan di simulasi sesuai dengan keunggulan di pilpres 2024. maju terus pak.
Pilpres 2024
#PrabowoErick
@CNNIndonesia 
https://t.co/IOsSdhe20g",bandung   ,positive,bandung   ,semoga keunggulan simulasi sesuai keunggulan pilpres maju pilpres,positive
2022-11-30 15:27:20+00:00,SatiyahTitah,"@AniesMilenial Baik BPK km para Relawan sobat Anies MILENIAL sangat bahu membahu  mengawal BPK Anies Baswedan menuju pilpres yg jurdil..

In sya Allah semoga Allah SWT selalu memberikan keberkahan Buat kita semua Aamiin ðŸ¤²ðŸ¤²",malang,positive,malang,bpk km relawan sobat anies milenial bahu membahu mengawal bpk anies baswedan pilpres yg jurdil in sya allah semoga allah swt keberkahan aamiin,positive
2022-11-29 13:55:11+00:00,Basukirahmat70,"@TeddGus Partai kecil dan besar pasti tunggu arahan pakde jokowi untuk pilpres, semoga pk jokowi nunjuk ganjar dan prabowo", jakarta,positive, jakarta,partai tunggu arahan pakde jokowi pilpres semoga pk jokowi nunjuk ganjar prabowo,positive
2022-02-28 17:51:11+00:00,stJefons,"Paslon capres terkuat pd pilpres 2024,,,,, ganjar-ahok,,,,,,!!!! https://t.co/rlh8RmkQaw",jakarta,positive,jakarta,paslon capres terkuat pd pilpres ganjar ahok,positive
2022-06-30 02:42:19+00:00,hoax_bukan,"@KaredokLeunca__ @prabowo @fadlizon @ganjarpranowo Mempertahankan Rumahtangga ngak mampu.
Menertibkan Fadly zon ngak mampu .
Mau jadi Presiden . Ya mbok mikir lah wo ðŸ˜ŽðŸ˜Ž",yogyakarta,negative,yogyakarta,mempertahankan rumahtangga ngak menertibkan fadly zon ngak presiden ya mbok mikir wo,negative
2022-08-31 08:49:26+00:00,Indonesiaguyub,"Sbrnya dr sisi peluang menang, pasangan @ganjarpranowo Ganjar @ridwankamil R.Kamil ini yg paling tepat. Semoga ada Partai yg mendukung. Dan Pilpres berikutnya smoga terbuka peluang Pilpres calon independen.
https://t.co/kSq2tE7bKK",yogyakarta,positive,yogyakarta,sbrnya dr sisi peluang menang pasangan ganjar rkamil yg semoga partai yg mendukung pilpres smoga terbuka peluang pilpres calon independen,positive
2022-08-31 15:18:21+00:00,ynkfz,"@AchmadAnnama @airlangga_hrt @ridwankamil @aniesbaswedan Setuju.
AH dengan mesin politiknya mendorong Anies-RK menjadi Capres-Cawapres 2024.
Maksud bersinergi dan berkolaborasinya begini, kan?",malang,neutral,malang,setuju ah mesin politiknya mendorong anies rk capres cawapres maksud bersinergi berkolaborasinya,neutral
2022-04-30 11:29:52+00:00,AriSaptono,"Top Markotop !

Good job ðŸ‘ @aniesbaswedan Mr. President RI 2024 !

#AniesBaswedan 
#2024AniesBaswedanPresiden",jakarta,positive,jakarta,top markotop good job mr president ri,positive
2022-09-30 01:52:17+00:00,r_gilbengs,@txtdrimedia Bu saya doain semoga ibu menang di pilpres tahun 2092 aamiin,malang,positive,malang,bu doain semoga menang pilpres aamiin,positive
2022-12-29 06:22:29+00:00,ibeng9152,"Semoga 2023 nanti kancah perpolitikan Indonesia bisa semakin teduh, teduh dalam bersikap,teduh dalam menyampaikan pendapat,tidak provokasi! jadikan ajang kontestasi pilpres 2024 yang melahirkan generasi anak bangsa yang tangguh, cepat dalam bertindak, visioner demi Indonesia Hebat", jakarta,positive, jakarta,semoga kancah perpolitikan indonesia teduh teduh bersikap teduh pendapat provokasi jadikan ajang kontestasi pilpres melahirkan generasi anak bangsa tangguh cepat bertindak visioner indonesia hebat,positive
2022-05-23 15:41:55+00:00,AnakLolina2,"Artinya, kordinasi sudah di lakukan bahwa anies harus terlihat nasionalis di mata org asing, di sisi lain secara diam2 anies support somad &amp; pengikutnya utk terus berulah.

Buktinya, mereka terus bersuara dukung anies maju pilpres 2024.",semarang,negative,semarang,kordinasi lakukan anies nasionalis mata org asing sisi diam anies support somad amp pengikutnya utk berulah buktinya bersuara dukung anies maju pilpres,negative
2022-02-25 16:29:03+00:00,fpan1886,"Pemilu tidak perlu diundur sebab pandemi &amp; krisis ekonomi yg akan berlangsung ke depannya adalah tes terbaik para kandidat
#PemiluSerentak2024  #Pemilu2024",jakarta,neutral,jakarta,pemilu diundur pandemi amp krisis ekonomi yg depannya tes terbaik kandidat,neutral
2022-08-31 22:26:31+00:00,detikcom,Arus Survei Indonesia merilis hasil survei nasional terkait Pilpres 2024. Hasil simulasi pasangan capres menunjukkan duet Prabowo Cak Imin unggul. https://t.co/rOCcuxe1Pq,jakarta,neutral,jakarta,arus survei indonesia merilis hasil survei nasional terkait pilpres hasil simulasi pasangan capres duet prabowo cak imin unggul,neutral
2022-03-02 04:00:40+00:00,catchmeupid,"Dan terjadi lagi, kisah lama yang terulang kembaliÃ¢â‚¬Â¦

Kau temukan lagi, dari cinta (koalisi) rumit yang kau jalaniÃ¢â‚¬Â¦

#Pemilu2024 https://t.co/HmkkoKV7jY",jakarta,neutral,jakarta,kisah terulang kau temukan cinta koalisi rumit kau jalani,neutral
2022-01-29 10:11:50+00:00,edwardus4,@idntimes yang perlu dicatat 2024 ada pemilu dan pilpres sementara istana negara dan gedung dpr belum dibangun di ikn artinya sampai ganti presiden tetap di jakarta ibukota negara., bogor,neutral, bogor,dicatat pemilu pilpres istana negara gedung dpr dibangun ikn ganti presiden jakarta ibukota negara,neutral
2022-06-30 16:23:01+00:00,AntiRedBull2024,"Yang setuju pak @aniesbaswedan jadi Presiden RI 2024. Untuk Indonesia lebih baek. Bebas dari oligarki, Pribumi jaya di negeri sendiri. Rt dan like sebanyak-banyaknya https://t.co/phhlPRFdAc",jakarta,positive,jakarta,setuju presiden ri indonesia baek bebas oligarki pribumi jaya negeri rt like banyaknya,positive
2022-06-27 13:47:17+00:00,katrinrienks,"@Belok_dong anies baswedan bisa juga.. 2024 menang pilpres, karena cawapres nya udh punya suara pemilih 130 juta an org. ðŸŒ¹semoga sukses ya nopel bamukmin ðŸ‘ðŸŒ¹ https://t.co/tNgG5la6i8",surabaya,positive,surabaya,anies baswedan menang pilpres cawapres nya udh suara pemilih juta an org semoga sukses ya nopel bamukmin,positive
2022-07-23 09:22:48+00:00,Amelia0707_,"Selamat Hari Lahir PKB ke-24 Tahun, Kita semua  berdoa serta ikhtiar semoga PKB  diberikan kemenangan pd Pileg &amp; Pilpres. Dan bergotong royong memenangkan Gus Muhaimin @cakiminow menjadi Presiden 2024
#Munajat24 https://t.co/BdRcqO4pLy",surabaya,positive,surabaya,selamat lahir pkb berdoa ikhtiar semoga pkb kemenangan pd pileg amp pilpres bergotong royong memenangkan gus muhaimin presiden,positive
2022-01-30 15:19:42+00:00,BimLug13k,"@WagimanDeep212_ Enak biangeett emang, jd Anak Penurut  kayak Baginda @aniesbaswedan Capres ke 2024 ini..

Point nya hanya satu, Manut, jd gampang di Manfaatkan,dll

Dasar nya aku, jd Anak BEBAS, Bebal, Pemberontak, ya gini deh jd nya ðŸ˜­ðŸ˜­ https://t.co/zcObv7Hdon", surabaya,negative, surabaya,enak biangeett emang jd anak penurut kayak baginda capres point nya manut jd gampang manfaatkan dll dasar nya jd anak bebas bebal pemberontak ya gini deh jd nya,negative
2022-03-28 09:07:55+00:00,RahmadDodiSire1,"@MazTon13 @m_mokoginta @ferizandra @OnlyFrens Prediksi psikologis politik itu nyata adanya. Bahwa jika Pemilu ini tidak ditunda. Ada ke khawatiran yang sangat luar biasa diantara mereka.

# tolak Penundaan Pemilu
#PemiluSerentak2024 adalah KENISCAYAAN.", surabaya,neutral, surabaya,prediksi psikologis politik nyata pemilu ditunda khawatiran tolak penundaan pemilu keniscayaan,neutral
2022-10-31 03:18:29+00:00,Deny90605367,"@putri_Aalona @ganjarpranowo Setiap presiden hendak turun tahta, suksesi menjadi minat siapa saja. Mulai capres yang paling pantas, hingga para petualang tak jelas . Pilihlah berdasarkan rekam jejak, Ã°Å¸â€˜Å’Ã°Å¸â€˜ÂÃ°Å¸ÂÂ¼",malang ,neutral,malang ,presiden turun tahta suksesi minat capres petualang pilihlah berdasarkan rekam jejak,neutral
2022-10-31 11:12:19+00:00,dkpelangi,"@geloraco apa saja yg @prabowo katakan menjelang pemilu 2024, sy tetap pilih yg lainnya!",tangerang,neutral,tangerang,yg menjelang pemilu sy pilih yg,neutral
2022-01-29 08:21:55+00:00,RachmatAriyanto,"Kepedulian ini hadir utk meringankan beban dan menjadi teman warga yg terkena musibah Kebakaran di Sawah Besar, Demokrat DKI Kompak Turun Tangan Bantu Korban  https://t.co/ghUxQ14ERF #Demokrat #Mujiyono #Pemilu2024",surabaya,neutral,surabaya,kepedulian hadir utk meringankan beban teman warga yg terkena musibah kebakaran sawah demokrat dki kompak turun tangan bantu korban,neutral
2022-07-31 10:43:31+00:00,painkiIIer_,"@PartaiSocmed bukan masalah sadar gak sadar, tapi mereka melihat dia sebagai alternatif yang lebih baik.
sama ketika mereka lebih condong ke prabowo daripada jokowi di pilpres. padahal kalo dilihat prabowo jauh lebih kurang 'islamis' daripada anies",bekasi,neutral,bekasi,sadar gak sadar alternatif condong prabowo jokowi pilpres kalo prabowo islamis anies,neutral
2022-11-30 06:23:38+00:00,melysaryani,Prabowo optimistis Indonesia memiliki masa depan yang baik asal masyarakatnya rukun dan bersatu. https://t.co/s4SamhlifO @prabowo #dekade08 #MendingPrabowo #Pilpres2024 #terusmajubersamaprabowo, semarang,positive, semarang,prabowo optimistis indonesia memiliki masyarakatnya rukun bersatu,positive
2022-11-30 15:38:20+00:00,unfriend100,@GanjaranApp Asyik makin banyak nih pendukung pak Ganjar bangga banget semoga jalannya pak ganjar untuk memenangkan pilpres semakin mudah aamiin,jakarta,positive,jakarta,asyik nih pendukung ganjar bangga banget semoga jalannya ganjar memenangkan pilpres mudah aamiin,positive
2022-04-21 08:30:24+00:00,PrakosoAdmajaya,"Tuntutan anda sudah dituruti.
STOP UNJUK RASA

#aksimahasiswa #aksinasional #kelompokradikal #kelompokanarko #pemilu2024 https://t.co/BNZNFKLjcq",depok,neutral,depok,tuntutan dituruti stop unjuk,neutral
2022-03-02 06:53:28+00:00,hewanpolitik,"Penundaan pemilu merupakan bagian dari rencana sistematis untuk memanipulasi konstitusi demi proyek oligarki. Harga-harga naik, masyarakat menjerit, dan rakyat jelata makin tertindas. Shame on you ðŸ¤¡
#Pemilu2024",jakarta,negative,jakarta,penundaan pemilu rencana sistematis memanipulasi konstitusi proyek oligarki harga harga masyarakat menjerit rakyat jelata tertindas shame on you,negative
2022-03-31 10:18:39+00:00,akbarryaz,"Sejumlah dukungan masyarakat terhadap Menteri BUMN Erick Thohir akan mempermudah dirinya utk maju pada pilpres 2024.
Dukungan yg datang kpd @erickthohir menjadi modal kuat untuk ikut dalam pilpres nantinya.

#ErickThohirSolusiRakyat https://t.co/lajoI2wj1s",jakarta,positive,jakarta,dukungan masyarakat menteri bumn erick thohir mempermudah utk maju pilpres dukungan yg kpd modal kuat pilpres,positive
2022-11-29 15:34:45+00:00,Ronnie_Rusli,"Dari pengamatan saya yg terbaik untuk Pemilu 2024 dari semua konstelasi Capres yg saat ini berkembang., yg maju Pilpres 2024 adalah pasangan @prabowo -@puanmaharani_ri  Gerindra-PDIP (ini paling bagus pasangan genderðŸ‘‰ laki2-wanita untuk maju 2024 karena serasih)",tangerang,positive,tangerang,pengamatan yg terbaik pemilu konstelasi capres yg berkembang yg maju pilpres pasangan gerindra pdip bagus pasangan gender laki wanita maju serasih,positive
2022-02-21 15:29:17+00:00,fmaulana179,"@kbnpapua_ @prabowo @Kemhan_RI Negara lagi pandemi corona, ini malah cari orderan!!! Eh lupa  pemilu bentar lagi ya",bogor,negative,bogor,negara pandemi corona cari orderan eh lupa pemilu bentar ya,negative
2022-05-31 11:07:30+00:00,odjat70,@budihartoeko @JamalBoegis @sandiuno @elonmusk @aniesbaswedan Iya lagi nunggu Ganti President 2024,jakarta,neutral,jakarta,iya nunggu ganti president,neutral
2022-07-21 02:00:01+00:00,Fatimmhh3,"Kayaknya beneran jadi maju ke Pilpres 2024 ya beliau ini, semoga ajaa yaa.. kami sebagai rakyat pasti mendukung. Mega Usung Puan https://t.co/V8Id3IxUcI",malang,positive,malang,kayaknya beneran maju pilpres ya beliau semoga ajaa yaa rakyat mendukung mega usung puan,positive
2022-11-29 12:32:34+00:00,RizaVT,Tapi berat buat @prabowo untuk menetapkan #cawapres jika yang diidamkan Presiden @jokowi itu adalah @ErikThohir Ã°Å¸â€˜ÂÃ¯Â¸ÂÃ°Å¸â€˜ÂÃ¯Â¸Â Sebab #elektabilitasnya menurut surveinya Median: N Marbun. Hmmmm... #eriktohir tak tampak dalam top 5 #cawapres.... Ya-ya-ya-ya Jelang tahun politik #Pilpres2024,tangerang,neutral,tangerang,berat menetapkan diidamkan presiden surveinya median n marbun hmmmm top ya ya ya ya jelang politik,neutral
2022-04-25 13:44:10+00:00,syahirularif,"musashi_masabi @ganjarpranowo @PDI_Perjuangan @prabowo Sejatinya sdh ada titik terang siapa Capres yg bs menangi kompetisi cm hrs ada yg bs menangkap tanda2 ini. PDIP hrs koalisi dg Gerindra, GP&amp;Prabowo, paduan yg pas utk menangkal Capres yg didukung pengasong khilafah, radikal, atau GP dg partai lain tetep maju bersama Prabowo.",semarang,positive,semarang,musashimasabi sejatinya sdh titik terang capres yg bs menangi kompetisi cm hrs yg bs menangkap tanda pdip hrs koalisi dg gerindra gpampprabowo paduan yg pas utk menangkal capres yg didukung pengasong khilafah radikal gp dg partai tetep maju prabowo,positive
2022-02-28 23:37:25+00:00,agusabah1980,Apalah artinya semua itu klo pas pemilihan Pilkada dan Pilpres masih bisa di bohongi dengan citra terlebih fanatisme buta akan sosok politisi,jakarta,neutral,jakarta,apalah klo pas pemilihan pilkada pilpres bohongi citra fanatisme buta sosok politisi,neutral
2022-10-31 11:43:13+00:00,kangngabei,@MardaniAliSera @aniesbaswedan Partai2 rela di atur capres give away ðŸ˜‚,jakarta,negative,jakarta,partai rela atur capres give away,negative
2022-01-26 17:15:01+00:00,Nicho_Silalahi,"Gubernurnya @ganjarpranowo dan mengabaikan putusan pengadilan, model kek gini yang mau jadi Presiden ?

SiapÂ² para CEBONG BABI dan ANJING PEKING buat nyebokinya
ðŸ¤ªðŸ¤£ðŸ¤£ðŸ¤£", jakarta,negative, jakarta,gubernurnya mengabaikan putusan pengadilan model kek gini presiden cebong babi anjing peking nyebokinya,negative
2022-11-30 12:54:54+00:00,Lufitasari__,@GanjaranApp Semoga aja Pak Ganjar Pranowo bisa maju di pilpres 2024 dan menjadi presiden RI ke 8. Karena yakin banget kalo Pak Ganjar Pranowo memimpin negeri ini kebudayaan di Indonesia akan terus lestari dan berkembang lebih pesat,yogyakarta,positive,yogyakarta,semoga aja ganjar pranowo maju pilpres presiden ri banget kalo ganjar pranowo memimpin negeri kebudayaan indonesia lestari berkembang pesat,positive
2022-06-30 09:07:53+00:00,aozora_ands_48,"Cepat juga ya, kalau Indo jeda nya lama banget antara pilpres sampe pelantikan",jakarta,neutral,jakarta,cepat ya indo jeda nya banget pilpres sampe pelantikan,neutral
2022-02-22 14:45:14+00:00,ahmadbaibaihaqi,"Semoga pak ET selalu sehat. Berkat transformasi di tubuh BUMN. Laba BUMN semakin meningkat terus sejak jadi menteri BUMN dan eektabilitas pak ET juga semakin meningkat menuju pilpres 2024.
Laba Naik Elektabilitas Naik
@tvOneNews 

#LabaHimbara
https://t.co/XjQyaijeSo",jakarta,positive,jakarta,semoga et sehat berkat transformasi tubuh bumn laba bumn meningkat menteri bumn eektabilitas et meningkat pilpres laba elektabilitas,positive
2022-06-24 15:15:06+00:00,HeryTimur,"@alisyarief Maaf.. terlepas dari urusan politik dan lain-lain..
Saya doakan beliau pak @tjahjo_kumolo bisa lekas sembuh dan kembali beraktivitas..
Saya mengenal pribadi beliau walaupun hanya sebatas tim sukses pilpres..
Beliau pribadi yg baik, sederhana dan dermawan..",tangerang,positive,tangerang,maaf terlepas urusan politik doakan beliau lekas sembuh beraktivitas mengenal pribadi beliau sebatas tim sukses pilpres beliau pribadi yg sederhana dermawan,positive
2022-05-24 15:03:50+00:00,salehdaulay,Saleh Daulay Tegaskan Koalisi Indonesia Bersatu Ingin Menangkan Pilpres 2024 https://t.co/j391lbK81m,jakarta,neutral,jakarta,saleh daulay tegaskan koalisi indonesia bersatu menangkan pilpres,neutral
2023-01-31 14:43:17+00:00,andisoepangkat,@aniesbaswedan @PKSejahtera @NasDem @PDemokrat Alhamdulillah semoga Allah terus menguatkan kerjasama dan selalu menjaga kebersamaan ketiga partai pengusung pak Anies sampai pilpres 2024 nanti. Aamiin YRA ðŸ¤²ðŸ¤²ðŸ™,depok,positive,depok,alhamdulillah semoga allah menguatkan kerjasama menjaga kebersamaan ketiga partai pengusung anies pilpres aamiin yra,positive
2022-09-30 12:11:09+00:00,AlMaidah_54,"@geloraco Nunggu @jokowi @mohmahfudmd @prabowo komentar n bikin keputusan tegas, biar ga sibuk urus capres n cawapres aja !!!!",jakarta,neutral,jakarta,nunggu komentar n bikin keputusan biar ga sibuk urus capres n cawapres aja,neutral
2022-06-30 01:23:08+00:00,Munanto20,"@jenderalkardus @ganjarpranowo Mengkritik boleh bebas  ..tp Jangan debat antar pendukung Berlebihan ....pemilu masih lama..
Dan bagi rakyat biasa ga ada gunanya  membela berlebihan ......yg di atas duduk bersama ngopi bareng .......lebih baik semangat mencari bekerja untuk keluarga ..",jakarta,positive,jakarta,mengkritik bebas tp debat pendukung pemilu rakyat ga gunanya membela yg duduk ngopi bareng semangat mencari keluarga,positive
2022-12-31 10:02:20+00:00,maula_adn,"@Yuliana77356632 @awemany @ganjarpranowo Presiden bangun jalan tol dll,yang lewat semua gak khusus, di desa ada program bedah rumah gak khusus. Beda sama khusus kader partai",bekasi,neutral,bekasi,presiden bangun jalan tol dll gak khusus desa program bedah rumah gak khusus beda khusus kader partai,neutral
2022-06-24 13:18:05+00:00,AnggaraSasih,@StopPlandemit @GeiszChalifah bae2 jaga kesehatan biar pada nyoblos pilpres Ã°Å¸ËœÂ·,yogyakarta,neutral,yogyakarta,bae jaga kesehatan biar nyoblos pilpres,neutral
2022-04-30 05:22:42+00:00,langitbirubth,"@ganjarpranowo @boywilliam 
Gue kagak sudi si pemuja bokep jadi presiden. Dipimpin tukang mebel @jokowi aja, utang meroket, apalagi dipimpin sama si feodal den Genjer...",surabaya,negative,surabaya,gue kagak sudi si pemuja bokep presiden dipimpin tukang mebel aja utang meroket dipimpin si feodal den genjer,negative
2022-08-29 04:42:15+00:00,NandaBaskarani,"Semoga akan semakin banyak dukungan untuk @erickthohir agar bisa maju di Pilpres 2024.
#BangkitBersamaET",semarang,positive,semarang,semoga dukungan maju pilpres,positive
2022-05-31 06:11:40+00:00,uv_firbilland,@IwidSoeryo @temponewsroom @prabowo Jadi mentok di pembantu presiden gitu ya... ðŸ˜…,depok,negative,depok,mentok pembantu presiden gitu ya,negative
2022-12-31 07:34:57+00:00,maju_ahmad,Oi @ganjarpranowo wilayah sampean ini banjir nya ga abis2 trus ga beres2. gimana mo jadi presiden urus provinsi aja sampean ga mampu. Gimana mo urus indonesia?,surabaya,negative,surabaya,oi wilayah sampean banjir nya ga abis trus ga beres gimana mo presiden urus provinsi aja sampean ga gimana mo urus indonesia,negative
2022-03-31 03:57:37+00:00,nasiimcd,@CNNIndonesia Jgn egois yg lain juga pgn rasain jadi presiden. Yakan pak @prabowo,jakarta,negative,jakarta,jgn egois yg pgn rasain presiden yakan,negative
2022-06-29 11:33:54+00:00,koes_wahyudi,"@ChusnulCh__ @ganjarpranowo Pilih presiden tu ,yg jls kalo ky begini yg punya motor seken gak bakalan dpt minyak ,hei nul sebener nya lu tu tolol ,pikiran lu cetek keterbelakang kpn maju nya lu nul kerja yg bnr jangan KD buzzer aja haram duit nya https://t.co/X9CDxIF1hw",surabaya,negative,surabaya,pilih presiden tu yg jls kalo ky yg motor seken gak dpt minyak hei nul sebener nya lu tu tolol pikiran lu cetek keterbelakang kpn maju nya lu nul kerja yg bnr kd buzzer aja haram duit nya,negative
2022-02-26 10:05:59+00:00,LHKP_PPMuh,"""Jadi jabatan presiden itu berbeda dengan jabatan ketua umum partai politik, atau berbeda dengan jabatan ketua umum ormas yang biasanya hanya cukup dengan melakukan tanwir atau rakornas untuk memperpanjang masa jabatannya,"" ujarnya.

#Pemilu2024 #2024tetappemilu",bekasi,neutral,bekasi,jabatan presiden berbeda jabatan ketua partai politik berbeda jabatan ketua ormas tanwir rakornas memperpanjang jabatannya,neutral
2022-04-30 09:41:07+00:00,1syahrilsiddik,"Bagaimana kita bs melepaskan diri dari polarisasi ini? Mungkinkah pilpres 2024 akan bs menghapuskannya? Atau malah menambah polarisasi itu? Jika kita sebagai sebuah bangsa mampu menaruh fokus pada urusan kebijakan-kebijakan riil, kita bisa lepas dari polarisasi itu.",bandung,neutral,bandung,bs melepaskan polarisasi pilpres bs menghapuskannya menambah polarisasi bangsa menaruh fokus urusan kebijakan kebijakan riil lepas polarisasi,neutral
2022-07-29 13:43:44+00:00,sonthong6,"@GarudaBerdarah @ganjarpranowo La iya ya ki lurah ..bgt kok berani2nya mo capres..ngurusin satu wilayah saja gak jelas prestasinya, kok mo ngurus negara, saya khawatir, jika GP jadi president rakyatnya di wajibkan nonton BOKEP...",surabaya,negative,surabaya,la iya ya ki lurah bgt beraninya mo capresngurusin wilayah gak prestasinya mo ngurus negara khawatir gp president rakyatnya wajibkan nonton bokep,negative
2022-05-31 15:40:52+00:00,Naollivia,"Untuk pendukung Pak @aniesbaswedan, janganlah menjelekÃ‚Â²an Capres lain, black campaign atau membully capres lain itu gak baik, walopun beritaÃ‚Â² negatif capres itu sdh banyak di google, tp gak usahlah kalian angkat lagi untuk menyerang dia, fokus sj dg capres kalian
Contoh berita Ã°Å¸â€˜â€¡ https://t.co/uA986pL1FO",malang,neutral,malang,pendukung menjelekan capres black campaign membully capres gak walopun berita negatif capres sdh google tp gak usahlah angkat menyerang fokus sj dg capres contoh berita,neutral
2022-03-18 00:42:05+00:00,faradillasyama,"LaNyalla juga membocorkan, jika sentimen negatif pemberitaan tentang penundaan Pemilu 2024 cenderung meningkat.Ã‚Â #LaNyalla #pemilu2024",bandung,neutral,bandung,lanyalla membocorkan sentimen negatif pemberitaan penundaan pemilu cenderung meningkat,neutral
2022-03-30 14:11:16+00:00,2020_STMJ,@ByuCyd @aniesbaswedan Miris!! Begitu ngimpi jadi presiden ðŸ˜‚ðŸ˜‚,surabaya,negative,surabaya,miris ngimpi presiden,negative
2022-06-15 19:52:33+00:00,Honkidesuyo11,"Politik identitas harus hilang di pemilu 2024
#politikidentitas #pemilu2024 #politik https://t.co/AszNqqMoPy",bandung,positive,bandung,politik identitas hilang pemilu,positive
2022-04-30 14:40:00+00:00,IndraJa13989548,@AgoesAguss Menghalalkan segala cara agar @aniesbaswedan jd gubernur ðŸ¤£ðŸ¤£ðŸ¤£ðŸ¤£ðŸ¤£ maaf cukup dki jangan sampai jd presiden,semarang,negative,semarang,menghalalkan jd gubernur maaf dki jd presiden,negative
2022-07-21 09:52:09+00:00,Yanapud1,"@cybsquad_ @ganjarpranowo Semoga kesadaran mas ini menular keseluruh warga NKRI, terutama menjelang PILPRES nanti. Aamiiinnn YRAðŸ¤²",bandung,positive,bandung,semoga kesadaran mas menular keseluruh warga nkri menjelang pilpres aamiiinnn yra,positive
2022-11-23 04:59:50+00:00,raintears67,"@Miduk17 https://t.co/e43cnyUTKe

Jokowi luar biasa. Saat pilpres, beliau kalah di Cianjur. Namun perhatian Jokowi ke Cianjur tak luntur. Saat gempa menghantam Cianjur hingga hancur, Jokowi segera dtg membantu, menguatkan, &amp; menghibur. Semoga beliau selalu sehat &amp; selamat dunia akhirat",semarang ,positive,semarang ,jokowi pilpres beliau kalah cianjur perhatian jokowi cianjur luntur gempa menghantam cianjur hancur jokowi dtg membantu menguatkan amp menghibur semoga beliau sehat amp selamat dunia akhirat,positive
2022-02-25 22:30:17+00:00,EriChriswanto,"Kalo yakin banyak yang puas yaa jangan takut untuk ikut aturan.. Kenapa jadi takut kalah dan pake cara yg gak benar..
#pemilu2024",malang,neutral,malang,kalo puas yaa takut aturan takut kalah pake yg gak,neutral
2022-08-31 00:35:32+00:00,cecengmuslih,"Pasangan Ideal pada Pilpres 2024 Bapak @erickthohir dengan Bapak @ganjarpranowo â€¦ semoga Allah SWT mumudahkan prosesnya dan menjadikan kedua tokoh ini menjadi pemimpin terbaik Indonesia mendatangâ€¦ 

#BangkitBersamaET
#ErickThohir
#ErickThohirPresidenIndonesia2024
@erickthohir https://t.co/fuBJwXVuqY",bandung,positive,bandung,pasangan ideal pilpres semoga allah swt mumudahkan prosesnya menjadikan tokoh pemimpin terbaik indonesia,positive
2022-12-31 14:21:27+00:00,AGSPro3,@ganjarpranowo Ngurusin banjir aja susah bisanya main tunjuk apa lagi ngurusin negara ngimpi nya terlalu jauh mau jd presiden ðŸ˜ðŸ˜ðŸ˜,bandung,negative,bandung,ngurusin banjir aja susah bisanya main ngurusin negara ngimpi nya jd presiden,negative
2022-02-26 12:34:04+00:00,GrandLight88,"@Naia94093308 @BinsarNixon__ @ganjarpranowo Nggak dua2 nya. 
Pilihan akan ditentukan kalau sudah resmi jadi capres /cawapres. 

Skr ini semua hanya sebatas pencitraan, blm tentu memenuhi syarat utk dipilih.",bandung,neutral,bandung,nggak nya pilihan ditentukan resmi capres cawapres skr sebatas pencitraan blm memenuhi syarat utk dipilih,neutral
2022-06-23 05:59:01+00:00,WajahPribumi22,"Hal ini sejalan dengan arahan Presiden Joko Widodo agar semua jajarannya dpt memberikan dukungan sepenuhnya terutama terkait anggaran, personel &amp; juga logistik kepemiluan untuk memastikan #Pemilu2024 berjalan baik dan berkualitas.
#DPRuntukNegeri
Terus mendengar aspirasi rakyat https://t.co/I0yMjLNvVu",bandung,neutral,bandung,sejalan arahan presiden joko widodo jajarannya dpt dukungan sepenuhnya terkait anggaran personel amp logistik kepemiluan berjalan berkualitas mendengar aspirasi rakyat,neutral
2022-05-26 07:56:31+00:00,Fery35122008,"@Dennysiregar7 @jokowi @prabowo @Dennysiregar7 Giliran ada yg ingin Anies Baswedan jadi Kandidat Capres 2024, klean ribut turunan Arab, pdhal kedua org tuanya asli Yogyakarta, kakeknya pejuang RI.
Saat Ahok yg diusung knp klean nggak sebut turunan Cina ?
Erick Tohir jg ibunya turunan Cina, kok diam  Otak babi?",bandung,negative,bandung,giliran yg anies baswedan kandidat capres klean ribut turunan arab pdhal org tuanya asli yogyakarta kakeknya pejuang ri ahok yg diusung knp klean nggak turunan cina erick tohir jg ibunya turunan cina diam otak babi,negative
