datetime,username,content,location,label
2022-01-29 08:21:55+00:00,RachmatAriyanto,"Kepedulian ini hadir utk meringankan beban dan menjadi teman warga yg terkena musibah Kebakaran di Sawah Besar, Demokrat DKI Kompak Turun Tangan Bantu Korban  https://t.co/ghUxQ14ERF #Demokrat #Mujiyono #Pemilu2024",Surabaya,neutral
2022-07-31 10:43:31+00:00,painkiIIer_,"@PartaiSocmed bukan masalah sadar gak sadar, tapi mereka melihat dia sebagai alternatif yang lebih baik.
sama ketika mereka lebih condong ke prabowo daripada jokowi di pilpres. padahal kalo dilihat prabowo jauh lebih kurang 'islamis' daripada anies",Bekasi,neutral
2022-11-30 06:23:38+00:00,melysaryani,Prabowo optimistis Indonesia memiliki masa depan yang baik asal masyarakatnya rukun dan bersatu. https://t.co/s4SamhlifO @prabowo #dekade08 #MendingPrabowo #Pilpres2024 #terusmajubersamaprabowo,"Kota Semarang, Jawa Tengah",positive
2022-11-30 15:38:20+00:00,unfriend100,@GanjaranApp Asyik makin banyak nih pendukung pak Ganjar bangga banget semoga jalannya pak ganjar untuk memenangkan pilpres semakin mudah aamiin,Jakarta,positive
2022-04-21 08:30:24+00:00,PrakosoAdmajaya,"Tuntutan anda sudah dituruti.
STOP UNJUK RASA

#aksimahasiswa #aksinasional #kelompokradikal #kelompokanarko #pemilu2024 https://t.co/BNZNFKLjcq","Depok, Jawa Barat",neutral
2022-03-02 06:53:28+00:00,hewanpolitik,"Penundaan pemilu merupakan bagian dari rencana sistematis untuk memanipulasi konstitusi demi proyek oligarki. Harga-harga naik, masyarakat menjerit, dan rakyat jelata makin tertindas. Shame on you ðŸ¤¡
#Pemilu2024",Jakarta,negative
2022-03-31 10:18:39+00:00,akbarryaz,"Sejumlah dukungan masyarakat terhadap Menteri BUMN Erick Thohir akan mempermudah dirinya utk maju pada pilpres 2024.
Dukungan yg datang kpd @erickthohir menjadi modal kuat untuk ikut dalam pilpres nantinya.

#ErickThohirSolusiRakyat https://t.co/lajoI2wj1s",Jakarta,positive
2022-11-29 15:34:45+00:00,Ronnie_Rusli,"Dari pengamatan saya yg terbaik untuk Pemilu 2024 dari semua konstelasi Capres yg saat ini berkembang., yg maju Pilpres 2024 adalah pasangan @prabowo -@puanmaharani_ri  Gerindra-PDIP (ini paling bagus pasangan genderðŸ‘‰ laki2-wanita untuk maju 2024 karena serasih)","Tangerang, Banten",positive
2022-02-21 15:29:17+00:00,fmaulana179,"@kbnpapua_ @prabowo @Kemhan_RI Negara lagi pandemi corona, ini malah cari orderan!!! Eh lupa  pemilu bentar lagi ya","Bogor, Jawa Barat",negative
2022-05-31 11:07:30+00:00,odjat70,@budihartoeko @JamalBoegis @sandiuno @elonmusk @aniesbaswedan Iya lagi nunggu Ganti President 2024,Jakarta,neutral
2022-07-21 02:00:01+00:00,Fatimmhh3,"Kayaknya beneran jadi maju ke Pilpres 2024 ya beliau ini, semoga ajaa yaa.. kami sebagai rakyat pasti mendukung. Mega Usung Puan https://t.co/V8Id3IxUcI",Malang,positive
2022-11-29 12:32:34+00:00,RizaVT,Tapi berat buat @prabowo untuk menetapkan #cawapres jika yang diidamkan Presiden @jokowi itu adalah @ErikThohir Ã°Å¸â€˜ÂÃ¯Â¸ÂÃ°Å¸â€˜ÂÃ¯Â¸Â Sebab #elektabilitasnya menurut surveinya Median: N Marbun. Hmmmm... #eriktohir tak tampak dalam top 5 #cawapres.... Ya-ya-ya-ya Jelang tahun politik #Pilpres2024,"Tangerang, Banten",neutral
2022-04-25 13:44:10+00:00,syahirularif,"musashi_masabi @ganjarpranowo @PDI_Perjuangan @prabowo Sejatinya sdh ada titik terang siapa Capres yg bs menangi kompetisi cm hrs ada yg bs menangkap tanda2 ini. PDIP hrs koalisi dg Gerindra, GP&amp;Prabowo, paduan yg pas utk menangkal Capres yg didukung pengasong khilafah, radikal, atau GP dg partai lain tetep maju bersama Prabowo.","Semarang, Indonesia",positive
2022-02-28 23:37:25+00:00,agusabah1980,Apalah artinya semua itu klo pas pemilihan Pilkada dan Pilpres masih bisa di bohongi dengan citra terlebih fanatisme buta akan sosok politisi,Jakarta,neutral
2022-10-31 11:43:13+00:00,kangngabei,@MardaniAliSera @aniesbaswedan Partai2 rela di atur capres give away ðŸ˜‚,Jakarta,negative
2022-01-26 17:15:01+00:00,Nicho_Silalahi,"Gubernurnya @ganjarpranowo dan mengabaikan putusan pengadilan, model kek gini yang mau jadi Presiden ?

SiapÂ² para CEBONG BABI dan ANJING PEKING buat nyebokinya
ðŸ¤ªðŸ¤£ðŸ¤£ðŸ¤£",DKI Jakarta,negative
2022-11-30 12:54:54+00:00,Lufitasari__,@GanjaranApp Semoga aja Pak Ganjar Pranowo bisa maju di pilpres 2024 dan menjadi presiden RI ke 8. Karena yakin banget kalo Pak Ganjar Pranowo memimpin negeri ini kebudayaan di Indonesia akan terus lestari dan berkembang lebih pesat,"Yogyakarta, Indonesia",positive
2022-06-30 09:07:53+00:00,aozora_ands_48,"Cepat juga ya, kalau Indo jeda nya lama banget antara pilpres sampe pelantikan",Jakarta,neutral
2022-02-22 14:45:14+00:00,ahmadbaibaihaqi,"Semoga pak ET selalu sehat. Berkat transformasi di tubuh BUMN. Laba BUMN semakin meningkat terus sejak jadi menteri BUMN dan eektabilitas pak ET juga semakin meningkat menuju pilpres 2024.
Laba Naik Elektabilitas Naik
@tvOneNews 

#LabaHimbara
https://t.co/XjQyaijeSo",Jakarta,positive
2022-06-24 15:15:06+00:00,HeryTimur,"@alisyarief Maaf.. terlepas dari urusan politik dan lain-lain..
Saya doakan beliau pak @tjahjo_kumolo bisa lekas sembuh dan kembali beraktivitas..
Saya mengenal pribadi beliau walaupun hanya sebatas tim sukses pilpres..
Beliau pribadi yg baik, sederhana dan dermawan..",Tangerang,positive
2022-05-24 15:03:50+00:00,salehdaulay,Saleh Daulay Tegaskan Koalisi Indonesia Bersatu Ingin Menangkan Pilpres 2024 https://t.co/j391lbK81m,Jakarta,neutral
2023-01-31 14:43:17+00:00,andisoepangkat,@aniesbaswedan @PKSejahtera @NasDem @PDemokrat Alhamdulillah semoga Allah terus menguatkan kerjasama dan selalu menjaga kebersamaan ketiga partai pengusung pak Anies sampai pilpres 2024 nanti. Aamiin YRA ðŸ¤²ðŸ¤²ðŸ™,"Depok, Jawa Barat",positive
2022-09-30 12:11:09+00:00,AlMaidah_54,"@geloraco Nunggu @jokowi @mohmahfudmd @prabowo komentar n bikin keputusan tegas, biar ga sibuk urus capres n cawapres aja !!!!",Jakarta,neutral
2022-06-30 01:23:08+00:00,Munanto20,"@jenderalkardus @ganjarpranowo Mengkritik boleh bebas  ..tp Jangan debat antar pendukung Berlebihan ....pemilu masih lama..
Dan bagi rakyat biasa ga ada gunanya  membela berlebihan ......yg di atas duduk bersama ngopi bareng .......lebih baik semangat mencari bekerja untuk keluarga ..",Jakarta,positive
2022-12-31 10:02:20+00:00,maula_adn,"@Yuliana77356632 @awemany @ganjarpranowo Presiden bangun jalan tol dll,yang lewat semua gak khusus, di desa ada program bedah rumah gak khusus. Beda sama khusus kader partai",Bekasi,neutral
2022-06-24 13:18:05+00:00,AnggaraSasih,@StopPlandemit @GeiszChalifah bae2 jaga kesehatan biar pada nyoblos pilpres Ã°Å¸ËœÂ·,Yogyakarta,neutral
2022-04-30 05:22:42+00:00,langitbirubth,"@ganjarpranowo @boywilliam 
Gue kagak sudi si pemuja bokep jadi presiden. Dipimpin tukang mebel @jokowi aja, utang meroket, apalagi dipimpin sama si feodal den Genjer...",Surabaya,negative
2022-08-29 04:42:15+00:00,NandaBaskarani,"Semoga akan semakin banyak dukungan untuk @erickthohir agar bisa maju di Pilpres 2024.
#BangkitBersamaET","Semarang, Jawa Tengah",positive
2022-05-31 06:11:40+00:00,uv_firbilland,@IwidSoeryo @temponewsroom @prabowo Jadi mentok di pembantu presiden gitu ya... ðŸ˜…,Depok,negative
2022-12-31 07:34:57+00:00,maju_ahmad,Oi @ganjarpranowo wilayah sampean ini banjir nya ga abis2 trus ga beres2. gimana mo jadi presiden urus provinsi aja sampean ga mampu. Gimana mo urus indonesia?,Surabaya,negative
2022-03-31 03:57:37+00:00,nasiimcd,@CNNIndonesia Jgn egois yg lain juga pgn rasain jadi presiden. Yakan pak @prabowo,Jakarta,negative
2022-06-29 11:33:54+00:00,koes_wahyudi,"@ChusnulCh__ @ganjarpranowo Pilih presiden tu ,yg jls kalo ky begini yg punya motor seken gak bakalan dpt minyak ,hei nul sebener nya lu tu tolol ,pikiran lu cetek keterbelakang kpn maju nya lu nul kerja yg bnr jangan KD buzzer aja haram duit nya https://t.co/X9CDxIF1hw",Surabaya,negative
2022-02-26 10:05:59+00:00,LHKP_PPMuh,"""Jadi jabatan presiden itu berbeda dengan jabatan ketua umum partai politik, atau berbeda dengan jabatan ketua umum ormas yang biasanya hanya cukup dengan melakukan tanwir atau rakornas untuk memperpanjang masa jabatannya,"" ujarnya.

#Pemilu2024 #2024tetappemilu","Bekasi, West Java",neutral
2022-04-30 09:41:07+00:00,1syahrilsiddik,"Bagaimana kita bs melepaskan diri dari polarisasi ini? Mungkinkah pilpres 2024 akan bs menghapuskannya? Atau malah menambah polarisasi itu? Jika kita sebagai sebuah bangsa mampu menaruh fokus pada urusan kebijakan-kebijakan riil, kita bisa lepas dari polarisasi itu.",Bandung,neutral
2022-07-29 13:43:44+00:00,sonthong6,"@GarudaBerdarah @ganjarpranowo La iya ya ki lurah ..bgt kok berani2nya mo capres..ngurusin satu wilayah saja gak jelas prestasinya, kok mo ngurus negara, saya khawatir, jika GP jadi president rakyatnya di wajibkan nonton BOKEP...",Surabaya,negative
2022-05-31 15:40:52+00:00,Naollivia,"Untuk pendukung Pak @aniesbaswedan, janganlah menjelekÃ‚Â²an Capres lain, black campaign atau membully capres lain itu gak baik, walopun beritaÃ‚Â² negatif capres itu sdh banyak di google, tp gak usahlah kalian angkat lagi untuk menyerang dia, fokus sj dg capres kalian
Contoh berita Ã°Å¸â€˜â€¡ https://t.co/uA986pL1FO",Ngalam,neutral
2022-03-18 00:42:05+00:00,faradillasyama,"LaNyalla juga membocorkan, jika sentimen negatif pemberitaan tentang penundaan Pemilu 2024 cenderung meningkat.Ã‚Â #LaNyalla #pemilu2024",Bandung,neutral
2022-03-30 14:11:16+00:00,2020_STMJ,@ByuCyd @aniesbaswedan Miris!! Begitu ngimpi jadi presiden ðŸ˜‚ðŸ˜‚,surabaya,negative
2022-06-15 19:52:33+00:00,Honkidesuyo11,"Politik identitas harus hilang di pemilu 2024
#politikidentitas #pemilu2024 #politik https://t.co/AszNqqMoPy",Bandung,positive
2022-04-30 14:40:00+00:00,IndraJa13989548,@AgoesAguss Menghalalkan segala cara agar @aniesbaswedan jd gubernur ðŸ¤£ðŸ¤£ðŸ¤£ðŸ¤£ðŸ¤£ maaf cukup dki jangan sampai jd presiden,"Semarang, Indonesia",negative
2022-07-21 09:52:09+00:00,Yanapud1,"@cybsquad_ @ganjarpranowo Semoga kesadaran mas ini menular keseluruh warga NKRI, terutama menjelang PILPRES nanti. Aamiiinnn YRAðŸ¤²",BANDUNG,positive
2022-11-23 04:59:50+00:00,raintears67,"@Miduk17 https://t.co/e43cnyUTKe

Jokowi luar biasa. Saat pilpres, beliau kalah di Cianjur. Namun perhatian Jokowi ke Cianjur tak luntur. Saat gempa menghantam Cianjur hingga hancur, Jokowi segera dtg membantu, menguatkan, &amp; menghibur. Semoga beliau selalu sehat &amp; selamat dunia akhirat",Semarang - Jawa Tengah,positive
2022-02-25 22:30:17+00:00,EriChriswanto,"Kalo yakin banyak yang puas yaa jangan takut untuk ikut aturan.. Kenapa jadi takut kalah dan pake cara yg gak benar..
#pemilu2024",Malang,neutral
2022-08-31 00:35:32+00:00,cecengmuslih,"Pasangan Ideal pada Pilpres 2024 Bapak @erickthohir dengan Bapak @ganjarpranowo â€¦ semoga Allah SWT mumudahkan prosesnya dan menjadikan kedua tokoh ini menjadi pemimpin terbaik Indonesia mendatangâ€¦ 

#BangkitBersamaET
#ErickThohir
#ErickThohirPresidenIndonesia2024
@erickthohir https://t.co/fuBJwXVuqY",Bandung,positive
2022-12-31 14:21:27+00:00,AGSPro3,@ganjarpranowo Ngurusin banjir aja susah bisanya main tunjuk apa lagi ngurusin negara ngimpi nya terlalu jauh mau jd presiden ðŸ˜ðŸ˜ðŸ˜,"Bandung, Indonesia",negative
2022-02-26 12:34:04+00:00,GrandLight88,"@Naia94093308 @BinsarNixon__ @ganjarpranowo Nggak dua2 nya. 
Pilihan akan ditentukan kalau sudah resmi jadi capres /cawapres. 

Skr ini semua hanya sebatas pencitraan, blm tentu memenuhi syarat utk dipilih.",Bandung,neutral
2022-06-23 05:59:01+00:00,WajahPribumi22,"Hal ini sejalan dengan arahan Presiden Joko Widodo agar semua jajarannya dpt memberikan dukungan sepenuhnya terutama terkait anggaran, personel &amp; juga logistik kepemiluan untuk memastikan #Pemilu2024 berjalan baik dan berkualitas.
#DPRuntukNegeri
Terus mendengar aspirasi rakyat https://t.co/I0yMjLNvVu",Bandung,neutral
2022-05-26 07:56:31+00:00,Fery35122008,"@Dennysiregar7 @jokowi @prabowo @Dennysiregar7 Giliran ada yg ingin Anies Baswedan jadi Kandidat Capres 2024, klean ribut turunan Arab, pdhal kedua org tuanya asli Yogyakarta, kakeknya pejuang RI.
Saat Ahok yg diusung knp klean nggak sebut turunan Cina ?
Erick Tohir jg ibunya turunan Cina, kok diam  Otak babi?",Bandung,negative
2022-12-31 23:09:59+00:00,ab_normal97,@ashari_oramahi @ruhutsitompul Gini mau nyalon presiden. Jateng 2 periode aja ga tuntas. Katanya pemimpin. Harus sadar sedikit lah @ganjarpranowo,"Kota Malang, Jawa Timur",negative
2022-01-29 14:29:43+00:00,AbdulHamidS10,"@emilsalim2010 Itulah salah satu dampak negatif dari pemilu langsung.Selain rakyat jadi terpecah ter kotak""juga, timbul.oposisi segala macam mrsak persatuan Makanya lebih baik untuk pilkada pilpres kem
bali dipilih wakil rak
yat dg penyempurna 
an untuk menutupi 
kekurangan dan 
kelemahannya",Jakarta,neutral
2022-12-21 07:10:00+00:00,newsmerahputih,"Antusiasme kaum muda (usia 17-39 tahun) untuk berpartisipasi dalam Pemilu 2024 dinilai cukup tinggi.

#merahputihcom antusiasme #pemilu2024 #anakmuda 

https://t.co/oQy3d11wvg",Jakarta,neutral
2022-01-28 03:19:45+00:00,fadhlierlanda,@Dahnilanzar @prabowo Teringat saat Pak Prabowo komentari keras pemerintahan Pak Presiden Jokowi dan juga Kemenkeu di bawah Bu Sri Mulyani saat masih jadi lawan Pak Jokowi. Sekarang Pak Prabowo mau bahu membahu dgn mereka bahkan tunjukkan manner bagus pada mereka,Surabaya,positive
2022-07-27 05:14:01+00:00,eynagoya,dengan adanya doa bersama ini  #IstighosahSahabatGanjar  semoga bisa mewujudkan pak Ganjar utk maju pilpres nanti https://t.co/DuX8h2TQEI,Surabaya,positive
2023-01-31 06:23:26+00:00,akmalazhar,@prabowo @bobbynasution_ Sangat bersyukur tidak jadi presiden,Semarang,neutral
2022-09-30 02:14:32+00:00,MonYayasan,"@BosPurwa @ganjarpranowo Mungkin harus jadi presiden dulu, kita kan pernah dengar alasan begini dahulu kala dari salah seorang gubernur dan hasilnya? 
Tattaraaaa..ternyata berhasil sodara2..oleh gubernur berikutnya Ã°Å¸â„¢ÂÃ°Å¸â€˜Â","Kota Surabaya, Jawa Timur",neutral
2022-03-30 08:11:16+00:00,CapresGoblog,@Maya83206301 @__AnakKolong @DavidWijaya82 @ChusnulCh__ Wuuah kode niih buat melawan @ganjarpranowo @erickthohir di 2024Ã°Å¸ËœÂÃ°Å¸ËœÂ,"Bandung, Jawa Barat",neutral
2022-05-31 14:01:52+00:00,HMTata2,"@Sylvi4Anggraini Jujur gw bangga jadi anak free york, terima kasih Pak @aniesbaswedan   telah membangun tanah tumpah darah ku, semoga Allah ridho menjadikan mu sebagai Presiden di negeri Indonesia Raya, Aamiin Allahumma Aamiin ðŸ¤² https://t.co/bvabFItZD2","Banten, Indonesia",positive
2022-01-31 01:59:18+00:00,Hamim_Ortega,@detikcom Biasanya kebalikannya. Ingat dulu ada duo ustadz yang do'ain @prabowo jadi presiden eh malah jadi pembantu presiden.,"Jakarta, Indonesia",negative
2022-06-24 02:00:04+00:00,ZainalA30415228,@Cintada16 Semoga @PDI_Perjuangan  dapat memilih pemimpin yg minim benturan di pilpres mendatang...dan merealisasikan ke inginkan rakyat utk memilih  pak @ganjarpranowo  sebagai Capres th 2024..ALLAHU AKBAR âœŠ..MERDEKA ðŸ‡²ðŸ‡¨,"Depok, Jawa Barat",positive
2022-02-28 16:06:37+00:00,siprinar,"Tunda Pemilu sangat masuk akal untuk mengakalin rakyat. 
Enaknya jadi pemimpin akal-akalan di negeri akalan. 
Hihihihi....

Bukan ketawa akalan ya. 
#PemiluSerentak2024",Jakarta,neutral
2022-12-31 12:57:17+00:00,ZainalAbdi78,"@ganjarpranowo Kerja yang bener ya, jangan sampai ada omongan ""Banjir di Semarang bisa di atasi kalo saya jadi Presiden""...",Jakarta,neutral
2022-04-30 12:00:46+00:00,Lembayung071,Haaaaaa......@aniesbaswedan di tolak d mana mana halus jadi Presiden nis nis dah jadi pengangguran aj lah Rawat burung d rumah ...iya nga @tatakujiyati https://t.co/efkDRTBifq,"DKI Jakarta, Indonesia",negative
2022-07-31 02:37:58+00:00,212bowie,Makanya jangan salah pilih waktu Pilpres,Yogyakarta,neutral
2022-05-24 12:48:06+00:00,hendri_hrm,@geloraco Seperti nya @geloraco bergelora sekali mau masuk pilpres 2024 nie sampai sampai belum saat nya KPU tuntas menyelesaikan tugas nya sudah mulai start kampanye ðŸ˜œðŸ˜œðŸ¤£ðŸ¤£ðŸ¤­ðŸ¤­,Malang,negative
2022-12-29 15:08:41+00:00,RiZvAnE,@firzahusainInc Semoga suara Rakyat Papua milik pak Anies di Pilpres nanti. Aamiiin,"Bogor, Jawa Barat, Indonesia.",positive
2023-01-31 13:40:48+00:00,riyanam9,@NasDem @aniesbaswedan Yakin dan optimis bahwa Pak Anis bisa memenangkan pemilu 2024 nanti,Bandung,positive
2022-02-07 11:30:35+00:00,Apa50Telegram,"Siapa paling tanggung jawab atas #fakta ini? Tidak ada?  Itu jawaban  idiot -  Apa penyelenggara pemilu tidak bisa diminta tanggung jawab hasilnya? Apa peserta pemilu tidak bisa mengubah dirinya?
#Pemilu2024 TIDAK relevan bagi 90% pemilih!
#BoikotPemilu
#BoikotKPU
#BoikotParpol",Bandung,negative
2022-07-27 15:19:04+00:00,kautsar_amroni,"Koalisi yg sudah kongkrit dan jelas, insyaAllah menang dipemilu th 2024.
@cakimiNOW
@EmHasanuddin
@Jazilul_Fawaid
@SyaifulHooda
@DPP_PKB
@dpwpkbjabar
@Gerindra
@prabowo
https://t.co/y9EtiLmvwU","Yogyakarta, Indonesia",positive
2022-03-30 08:17:31+00:00,WidiaRahayu01,@Herzaky__MP @aniesbaswedan @AgusYudhoyono dukung AHY ANIES di pemilu 2024 nanti,Jakarta,positive
2022-08-31 18:11:55+00:00,Margono45437923,"@ganjarpranowo Pak Ganjar calon presiden yg merakyat, inovatif, berwawasan luas motivator hebat pokoknya Jos gandos buat Indonesia. Mudahan PDIP nggak paksakan Puan tapi calonkan pak Ganjar pasti menang.","Semarang, Jawa Tengah",positive
2022-04-29 21:38:37+00:00,DickyHilmans,@Reiza_Patters @ganjarpranowo gak cocok jadi Presiden RI...ðŸ¤­ðŸ¤­,Jakarta- Indonesia,negative
2022-08-29 15:07:44+00:00,r_pramesta12,@Gus_Raharjo Pak ganjar mang joss sangat merangkul semua kalangan. Pak tugiman tukang gawe ati wong nyaman. Lanjutkan kan pak sukses selalu dan sehat selalu. Semoga bisa maju di pilpres nanti.,Jakarta,positive
2022-12-31 09:08:58+00:00,AbdulZainal5,Kau tengok rekam jejak kerjamu ini woi... @aniesbaswedan! Kau pikir dirimu bisa jd presiden? NGIMPIIII... !!!,"DKI Jakarta, Indonesia",negative
2022-11-30 23:45:52+00:00,maulana1887,"Punya Elektabilitas Tinggi, AHY Dinilai Jadi Kunci Kemenangan di Pilpres 2024 #DemokratPeduliBerbagi AHY Pemimpin Mendunia https://t.co/1YIKnWOlor",semarang ,positive
2022-03-28 01:24:32+00:00,DewiOzza,"Ratusan milenial dan mahasiswa yang tergabung dalam Ganjar Milenial wilayah Jabodetabek mendeklarasikan dukungan mereka terhadap @ganjarpranowo  sebagai presiden 2024. Dukungan ini dibarengi aksi konvoi bajaj di kawasan Kota Tua Jakarta.

 https://t.co/LXSSOw0wpO","Jakarta Utara, DKI Jakarta",positive
2022-07-30 04:44:35+00:00,guyubrahardjo,@YanHarahap Semoga bisa sama Samawa dlam pilpres ðŸ˜€ðŸ˜€,"DKI Jakarta, Indonesia",positive
2022-03-31 22:28:41+00:00,Namaku76301065,"@jokowi Kalau saya setuju aja..kalau bapak kalah di 2024,maka siapun presiden selanjutnya akan di perbolehkan ikut pilpres 4 kali..mau ????",Bandung,neutral
2022-07-30 23:36:25+00:00,_bangagoengDuA,"@UncleJames01 @prabowo @aniesbaswedan @ganjarpranowo Kata pendukung beratnya sih,, diakan cuma mantri.. komando ada di presiden Ã°Å¸ËœÂÃ°Å¸ËœÂ","DKI Jakarta, Indonesia",neutral
2022-05-27 12:30:27+00:00,Aryprasetyo85,"Perjuangan masyarakat untuk menghantarkan @ganjarpranowo untuk menjadi presiden 2024 berlanjut di Menteng Atas, Jakarta Selatan.
#SahabatGanjar #Ganjar #GanjarPranowo
https://t.co/NKSWbIj4ru","Jakarta Pusat, DKI Jakarta",positive
2022-10-30 22:27:07+00:00,Rembo61741254,@ganjarpranowo Bnr2 bhinekatunggal ika. Siapapun capresnya harus orang jawa yg jd presiden. Suku rasis di negeri ini,Bandung,negative
2022-12-30 13:46:50+00:00,Dorraemon_,"@andre_rosiade @Fahrihamzah @prabowo Alhamdulillah Ya Robaal alamin, Mantap banget, Berkah Berkah Berkah untuk Pilpres 2024 Nanti, semoga doa kita semua di Jabah ALLAH SWT, Aamiin yaa Robaal alamain","Tangerang, Indonesia",positive
2022-09-30 03:46:07+00:00,ASugiantokizzer,"@HaziqMzyan Untungnya kita tidak sedang mncari tukang bangunan,
Tapi sedang mncari calon presiden yg ahli strategi, ahli negosiasi dan ahli koordinasi. Baik @puanmaharani_ri @prabowo maupun @ganjarpranowo adalah kandidat yg layak untuk diperhitungkan.",Bandung,positive
2022-02-27 00:19:01+00:00,No_Van77,"Urus supply minyak goreng aja gak bisa, koq mau lanjut berkuasa. Gak malu ? #pemilu2024",Yogyakarta,negative
2022-04-30 15:27:03+00:00,tweetmulia,"@aniesbaswedan for president 2024 - 2019. Sangat layak untuk memimpin negeri ini. Cerdas, adil, amanah, ... Ayo tambahkan lagi..",Jakarta,positive
2022-01-29 14:30:46+00:00,MoTeeTee,@Alit1_Kawulo @cakaponlee @ganjarpranowo @erickthohir cita2ku cuma 1....semoga presiden mendatang TEGAS thdap kelompok kadrun perusak agama islam,"Jakarta Pusat, DKI Jakarta",negative
2022-03-26 22:47:17+00:00,CakMugik,"@ganjarpranowo Bapak adalah satu-satunya calon Presiden yg bisa menjaga NKRI dgn berbagai Budaya , Keyakinan, Agama dan berbagai kemajemukan suku ...yg pasti Bapak adalah Benteng dari seluruh warisan seni dan budaya leluhur kita","Kota Surabaya, Jawa Timur",positive
2023-01-31 17:31:31+00:00,NgilmuKantiLaku,"@aniesbaswedan @PKSejahtera @NasDem @PDemokrat Semoga bisa lancar menjadi capres dan menangkan pilpres. 
Saya mendukung Pak Anies utk perubahan Indonesia.",Bandung,positive
2022-11-29 09:30:49+00:00,dekade_08,"Maaf Pak @prabowo dan Pak @ganjarpranowo kami hanya menggambarkan aspirasi rakyat yang ingin melihat pasangan Prabowo-Ganjar di Pilpres 2024.

#prabowo #GanjarPranowo #dekade08 #mendingprabowo #terusmajubersamaprabowo #GanjarBertanggungjawab #IndonesiaMaju #Pilpres2024 https://t.co/tVLPdQkQxz","DKI Jakarta, Indonesia",neutral
2022-01-24 12:24:19+00:00,Homo_sapiens21,"Semoga di Pilpres 2024 Indonesia bisa memilih yg terbaik dari yang baik2, itu saja harapan saya.","Depok, Jawa Barat",positive
2022-11-13 12:00:28+00:00,PakrwCom,"Partai Demokrat meminta 38 DPC di Jatim bisa menyukseskan kontestasi pemilu sekaligus Pilpres 2024.
#JatimNow #AHY #partaidemokrat #EmilDardak #Pemilu2024 #JawaTimur https://t.co/anHQaLTFJG",surabaya,neutral
2022-06-30 05:29:52+00:00,sukmawijaya91,"@KaredokLeunca__ @prabowo @fadlizon @ganjarpranowo @musniumar Ha ha...
Presidennya Ludruk","Malang, Jawa Timur",negative
2022-12-31 09:40:57+00:00,JuniPutra2159,@QianzyZ @aniesbaswedan Balas jasa kali ya karena diloloskan jadi peserta pemilu 2024,Jakarta,negative
2022-01-27 00:46:17+00:00,SolihinMandiri,@ganjarpranowo Otak mesum bahaya kalo jadi presiden bisa ngikutin jejak proklamator,"Yogyakarta, Indonesia",negative
2022-01-29 00:09:59+00:00,triharjuni,"@fadlizon kalo @prabowo jadi presiden...

upss.... jangan denk nanti gak pernah kejadian deh Indonesia ngirim astronot ke bulan.","Jakarta, Indonesia",negative
2022-11-30 01:01:46+00:00,hsuf,"@penguasahati @ganjarpranowo Kok jadi deja vu, seperti seorang eks presiden dari partai biru.... Ã°Å¸Ëœâ€¦",Jakarta,neutral
2022-08-29 09:14:32+00:00,benediktus2302,"@tukangrosok___ Ada yg numpang ketenaran, 
Ada yg memaksakan kehendak,
Ada yg hanya utk melindungi keluarganya,
Ada yg masih ingusan,
Ada yg suka lebih bayar..
Apapun pilihannya @ganjarpranowo presidennya.!!",Surabaya ,negative
2022-04-30 06:10:00+00:00,cebongersgovlok,@Cahngapak08 @ganjarpranowo Lah emg Ganjar ga Cocok jdi Presiden makanya ga buat kaos bgitu ðŸ¤£ðŸ¤£ðŸ¤£,"Kota Surabaya, Jawa Timur",negative
2022-08-31 01:24:57+00:00,djengkol_ngora,@_ekokuntadhi Aku tunggu pak di pilpres semoga kelak bapak jadi penerus memimpin negri ini,Semarang,positive
2022-09-28 15:14:26+00:00,selinanawa,"@PejuangPuan Cocok dong bu @puanmaharani_ri dengan cak imin di Pilpres nanti. Semoga saja jadi, harapan kita semua. Capres dulu aja suatu saat beneran jadi pres dan wapres.","Jakarta, Indonesia",positive
2022-01-30 13:51:02+00:00,jpnncom,Airlangga Hartarto mengeluarkan perintah tegas bagi seluruh kader partainya demi memenangkan Pemilu 2024. #Pemilu2024 https://t.co/tq5C0O081N,Jakarta,neutral
2022-01-28 13:32:24+00:00,Nicho_Silalahi,"@VIVAcoid Siap-siap di MUTASI...
bandar pilpres kok mau diganggu...

#AnjingPeking",Jakarta,negative
2022-04-21 08:30:24+00:00,PrakosoAdmajaya,"Tuntutan anda sudah dituruti.
STOP UNJUK RASA

#aksimahasiswa #aksinasional #kelompokradikal #kelompokanarko #pemilu2024 https://t.co/BNZNFKLjcq",Jakarta,neutral
2022-07-27 04:43:22+00:00,sasasayatusa_,sambut dengan damai #pemilu #pemilu2024 #pemilu2024serentak https://t.co/wjlfovmngU,Depok,neutral
2022-05-01 18:33:17+00:00,monitorindo,"Partai Lama Tak Bisa Bawa Indonesia Keluar dari Krisis, Bakal Ada Migrasi Besar-besaran Pilihan Publik di 2024  https://t.co/BOvrGdXP9a #PartaiGelora #AnisMatta #Pilpres2024 #Pemilu2024 #PartaiBaru",Jakarta,neutral
