datetime,location,label,text_clean
2022-10-31 09:36:16+00:00,Tangerang,negative,bs jd gusdur itu cm nyindir setiap kekalahan prabowo dlm pemilu
2022-10-31 01:51:42+00:00,Bandung,positive,hati rakyat tetap untuk bapakmajul pilpres 
2022-10-30 05:29:33+00:00,Tangerang,positive,anies atau prabowo saya harap salah satunya bisa menang pilpres kalo bisa bersatu itu lebih baik lagi
2022-10-31 23:40:10+00:00,Jakarta,positive,hadapi masa depanmu sebagai pendekar hadapi masa depanmu dengan tidak raguragu yang raguragu biasanya tidak berhasil kata prabowo
2022-11-30 09:38:31+00:00,jakarta,negative,utk  dan  mumpung blm terlambatsegeralah sdar dri dan kmbli mnjdi oposisi jk ga mau nyungsep di pilcaleg pilpres  blm ada kata terlambat kl ingin kmbli ke trek sbg pejuang demokrasi
2022-11-30 06:23:38+00:00,"Kota Semarang, Jawa Tengah",neutral,prabowo optimistis indonesia memiliki masa depan yang baik asal masyarakatnya rukun dan bersatu
2022-11-30 05:09:12+00:00,BOGOR Indone,neutral,andai  merestui  sebagai capres berpasangan dengan  sebagai cawapres apakah anda setuju melawannya dengan memasangkan  sebagai capres berpasangan dengan ri sebagai cawapres di pilpres
2022-11-30 00:57:06+00:00,Surabaya,negative,lbs presiden  diharapkan stop berbicara capres pilpres secara terbuka  dlm sistem presidensial presiden berfungsi sbg kepala negara hrs secara jelas netralitas diperlihatkan diatas kepentingan partai apapun    bila menikmati ucapan presiden sama saja kacaunya
2022-11-29 15:34:45+00:00,"Tangerang, Banten",neutral,dari pengamatan saya yg terbaik untuk pemilu  dari semua konstelasi capres yg saat ini berkembang yg maju pilpres  adalah pasangan  ri  gerindrapdip ini paling bagus pasangan gender lakiwanita untuk maju  karena serasih
2022-11-29 12:32:34+00:00,"Tangerang, Banten",neutral,tapi berat buat  untuk menetapkan  jika yang diidamkan presiden  itu adalah   sebab  menurut surveinya median n marbun hmmmm  tak tampak dalam top   yayayaya jelang tahun politik
2022-11-29 10:13:20+00:00,"DKI Jakarta, Indonesia",neutral,duet prabowo dan ganjar merupakan isu terhangat menjelang pilpres  menariknya kode dari jokowi tertuju kepada prabowo dinilai mendapat kode   sedangkan ganjar dengan  
2022-11-29 09:30:49+00:00,"DKI Jakarta, Indonesia",neutral,maaf pak  dan pak  kami hanya menggambarkan aspirasi rakyat yang ingin melihat pasangan prabowoganjar di pilpres
2022-11-29 05:38:03+00:00,"DKI Jakarta, Indonesia",neutral,kita tidak boleh pecah saudarasaudara siapa yang jadi presiden gubernur tidak masalah yang penting bekerja untuk rakyat indonesia ujar prabowo subianto
2022-11-27 23:53:14+00:00,"Malang, Jawa Timur",neutral,rosiade   pak prabowo bisa jadi negarawan besar jika dukung anies pilpres  dua gubernur dki bisa jadi presiden ri momentum puncak pak prabowo untuk presiden ri  sayang tidak di manfaatkan sekarang pendukungnya sudah banyak kecewa
2022-11-27 08:48:31+00:00,Bandung,neutral,konteknya kan kampanye pilpres yg kepilih aja sering ada yg tdk ditepati apalagi klo kagak kepilih
2022-11-27 00:48:05+00:00,"Bandung, Jawa Barat",neutral,pak  konsisten pada visi misi pertahanan yang pernah beliau sampaikan pada debat capres ketiga pilpres  
2022-11-26 14:01:23+00:00,"DKI Jakarta, Indonesia",neutral,id  paslon  dan   yg lain legowo ga nyalon pilpres
2022-11-30 12:28:25+00:00,Jakarta Capital Region,neutral,rosiade   tp kenapa masih ada aja narasi cebong kadrun di medsosmalahan menjelang pemilu  bs sama makin tajam sprt pemilu x dlm  thn terakhirmasuk kl tdk ada tindakan percuma pakkecuali masuk tp lgsg menindak yg slama ini buat resah dgn narasi perpecahanitu baru mencegah
2022-11-30 03:24:17+00:00,Surabaya,negative,ya kalau pdip yg menang pemilu harusnya yg menang yg presiden yg dibawahnya yg wakil presiden jangan di balik pak  dan   harus sadar diri kecuali kalau pemenang pemilunya gerinda bolehlah pak prabowo capres nya tapi pecat dulu
2022-11-28 22:58:21+00:00,Semarang,negative,jateng masak pemerintah resmi yg ditunjuk oleh rakyat melalui pemilu yg bersih jujur adil kalah sama preman cc      
2022-11-28 03:13:46+00:00,Bandung,neutral,prediksi siapapun calonnya  yang giliran jadi presiden hasil pemilu
2022-11-30 21:33:43+00:00,"Jakarta Capital Region, Indone",negative,plg  kadrun sejati masih pilih prabowo jadi capres karena ideologi mereka tetap kuat amp masih punya pemikiran kesempatan ke
2022-11-30 18:15:27+00:00,Jakarta,negative,rosiade   dukung capres seumur hidup
2022-12-31 10:55:37+00:00,"Semarang, Jawa Tengah",neutral,hai para capres dan cawapressilahkan kalian branding trustapi jgn pakai dana apbnapbdteam kreatif minimal  orang itu asnkontrak biaya siapa merekaedituploaddan mlototinlikelikesuscribeapbnapbd bkn untuk itu bung
2022-12-31 07:55:36+00:00,Jakarta,neutral,pencapresan bapak  subianto bukan karena ketum gerindra itu mencalonkan diri namun memang karena kehendak seluruh kader partai  yang ingin mencalonkan beliau sebagai orang nomor satu di indonesia
2022-12-31 06:47:08+00:00,"Semarang, Jawa Tengah",positive,rosiade   kita semua turut mendoakan semoga pak  jadi capres abadi 
2022-12-31 02:10:33+00:00,"Bekasi Timur, Indonesia",negative,rosiade   dan di tanah suci pun yg dipikirin copras capres hadehhhh
2022-12-30 15:49:00+00:00,"DKI Jakarta, Indonesia",negative,rosiade   orang udah menang  tp mau aja sibegoin dgn dalih persatuan mau capres lg malu donk
2022-12-30 15:29:44+00:00,Jakarta Capital Region,positive,amp  paslon capres  paling top dan seng gak terkalahkan
2022-12-30 13:59:45+00:00,Bandung,neutral,rosiade   penasaran saat di depan kakbah apakah salah satu doa para politisi itu adalah agar capres atau partainya dimenangkan di pemilu nanti
2022-12-30 09:21:01+00:00,"Surabaya, Jawa Timur",negative,sudah clear dia laser   knapa dasco nyinyir jgn bikin gaduh internal n rugikan partai sendiri fokus pencapresan pak  aja
2022-12-29 12:41:04+00:00,Bandung,negative,sajak  masih punya hutang nyawa mahasiswa reformasi yg lain saja say no utk capres utang nyawa rakyat
2022-12-30 00:50:36+00:00,Jakarta,neutral,semua baraninya dibelakang layar    buat semua capres jangan ngerahkan masa sajaduduk bersama debatkan visi misi kedepanjangan kayak anak tk cari teman saja
2022-12-29 23:23:07+00:00,Bandung,neutral,cukup jakarta saja yang punya sejarah kelam dalam pilkada  jangan sampai terulang indonesia mencatat sejarah kelam dalam pilpres
2022-12-29 13:47:44+00:00,Yogyakarta,neutral,baru sekali terjadi dlm sejarah pilpres di republik ini ketika ribuan orang relawan bukan hanya korbankan waktutenaga amp pikiran tapi juga korbankan uang tapi nilai perjuangannya sia krn calon yg didukung ternyata berserikat dengan lawan politiknya
2022-12-29 11:17:38+00:00,Malang,negative,sabar abang sb debat sama kadrun idiot mah ikutan idiot juga bangbro wong dikasih jabatan mentri jokowi saja markup anggaran besaran sampai dipecat kok mo kepilpres tuh gimana bro setau que sih pecat dari jabatan apapun itu suatu hal yg sungguh merendahkan martabat bgbro
2022-12-30 14:15:46+00:00,JAKARTA,negative,rosiade   wis toh prabowo kalah kalah pilpres  di jamin
2022-12-30 10:49:57+00:00,Bandung,neutral,tandatanda mau pilpres bener ga bro
2022-12-31 14:00:43+00:00,Jakarta Timur ,negative,rosiade   urat malu orang yg saya pilih  x pilpres dimana ya  saya pilih terburuk dari yg ter jelek faham
2023-01-31 22:14:40+00:00,"Bandung, Jawa Barat",negative,itulah bukti kegagalan prabowo udah berulang gagal di pilpres tahu diri
2023-01-31 18:07:38+00:00,"DKI Jakarta, Indonesia",neutral,dapat suara halus dipilpres  seperti ini   akan tampil kedepan utk memecah amp merontokan suara  yg pernah mengkhianatinya supaya ganjar lebih mudah menang dan melanjutkan program pembangunan    prabowo akan jadi kamikaze utk nkri 
2023-01-31 15:22:34+00:00,Jakarta,neutral,ya emang benar perjanjian politik kan nggak ada konsekuensi hukumnya palingan konsekuensi sosial lagian perjanjian politik pak anies kan konteksnya di pilpres  cmiiw tulis warganet
2023-01-31 10:43:03+00:00,"DKI Jakarta, Indonesia",neutral,dua kali berjuang memenangkan anda dalam pilpres  dan  kini atmosfernya sudah menguap  momentum terakhir untuk memulihkan reputasi anda to be the king maker not a player
2023-01-31 05:23:42+00:00,Jakarta,negative,bayangin udah kena fitnah eh tau kalah pilpres lagi  nggak kebayang kalo   nyari target lagi buat minta tumpangan capres
2023-01-31 04:53:31+00:00,Jakarta Timur ,neutral,pak  saya baca paradoks indonesia dan saya pikir bapak punya pikiran untuk maju di pilpres  karena gagasan dan ide yang bapak tulis perihal ekonomi sangat relevan dalam rangka memperbaiki ekonomi indonesia mohon kiranya bapak menegur kader bapak ini
2023-01-31 22:12:58+00:00,Jakarta 13220,negative,anies bakal jadi calon tunggal pemilu  catet ya  kelihatannya itu semua petinggi partaiii sudah dealan dibelakang layar cari gerbong baru selanjutnya
2023-01-31 21:40:40+00:00,Jakarta,neutral,persoalannya yang dua tiketnya masih belum jelas baru  dengan segi tiga emas    yang layak jika pemilu dilaksanakan saat ini
2023-01-31 11:24:12+00:00,Jakarta,neutral,setelah anies dapat tiket capres  siapa capres pilihan anda jika pemilu dilaksanakan saat ini
2023-01-31 10:46:03+00:00,Bandung,neutral,andaikan saya jadi presiden   dalam  hari utang indonesia sisa   dari   bagaimana caranya nanti saya kasih tau trik dan caranya indonesia kedepan lebih maju sejahterah
2023-01-31 09:49:42+00:00,Jakarta,neutral,belum jadi presiden aja pak  sudah banyak sekali membantu masyarakat blm lg yg ga ketauan bantunya diminta off the record         
2023-01-31 09:34:08+00:00,Semarang,negative,ngga akan pernah bisa jadi presiden karna buntelan kentut   masih jadi noda dipartainya
2023-01-31 06:23:26+00:00,Semarang,neutral,sangat bersyukur tidak jadi presiden
2023-01-31 06:22:11+00:00,Jakarta,neutral,sudahlah pak anda tidak pantas jadi presiden nggak usah nyalon nanti kalah lagi
2023-01-31 05:55:34+00:00,"Jakarta, Indonesia",neutral,inismyname  fahnoor     r  ga ada tampang jadi presiden yg ada cuma main pleciden pleciden doang 
2022-01-31 15:40:43+00:00,Bandung,negative,sajak saahh kadrun cebong bukan residu pilpres atau pilkada tapi masalah kubu yang setia thd nkri dgn pengasong khilafuck
2022-01-24 21:33:45+00:00,"Kota Malang, Jawa Timur",negative,semua itu terjadi karena kaum pecundang tdk mau menerima kekalahan junjungannya dalm pilpres padahal junjungannya sdh legowo dan mau bekerja sama dgn pak jokowi eh pendukungnya kesetanan ga berhenti
2022-01-31 03:52:06+00:00,"Jakarta Selatan, DKI Jakarta",negative,kita nggak ngurus pilpres krn itu msh thn   yg jauh lebih penting saat ini adalah  mengusir gerombolan kadrun intoleran nyinyirers khilafah radikal wahabi cingkrangers penyebar hoax perusak bangsa dari bumi indonesia
2022-01-31 02:21:13+00:00,Jakarta Capital Region,negative,kan dia takut elektabilitas anies naik makanya bagaimana pun cara citra anies harus buruk kawatir nnt anak mak banteng kalah dlm pilpres sama anies
2022-01-31 01:03:25+00:00,Jakarta,negative,art    kata siapa  di pilih sma kadrun justru dlu pikgub kadrun pilih syaikuridwan kamil ini di benci kadrun karena dukung jokowi buat maju di pilpres  periodejangan asal deh
2022-01-30 06:51:59+00:00,"Depok, Jawa Barat",negative,misalnya mereka menyebarkan hoax saat pilpres salah seorang capres adalah keturunan cina dan antek pki dan itu masiv disebarkan oleh gerombolan mereka
2022-01-28 14:01:22+00:00,"Depok, Jawa Barat",negative,harus dibarengi tindakan jgn suka menyuruh orang buat konten hoax saat pilpres dulu amp berpolitik identitas yg membelah rakyat hingga skrg
2022-01-28 13:59:06+00:00,Semarang,negative,eng polri ape nye yg top a gak ade yg topmslah pilpres pilkada pilgub dll semua punya kepentingan untuk kelompok dsb nya untuk rakyat nafsi dah bener kaga
2022-01-25 13:50:48+00:00,"Jakarta, Indonesia",negative,mendalam  lah kaum ente kan emang kadrun sukanya memputar balikan fakta fitnah sana fitnah sini bikin hoax teriak pki dikit kafir dikit pki hai kontol dajal kalo kalah pilpres terima ngaku muslim tapi tak percaya sama allah jkw jadi presiden karna restu allah lo mau apa drun
2022-01-19 13:24:55+00:00,"Bandung, Jawa Barat",negative,jhe pd kate lagi cari cuan buat bekal pilleg amp pilpres  
2022-01-19 13:20:09+00:00,"DKI Jakarta, Indonesia",neutral,siswanto pokoknya tawaran itu seperti ada kepentingan lain ya salah satunya mungkin supaya ridwan kamil dan masuklah di pilpres
2022-01-19 10:18:22+00:00,"Jakarta Capital Region, Indonesia",neutral,klo dilego utk ibu kota baru ya gak apa pak asal jgn dilego utk biaya pemilu dan pilpres
2022-01-18 08:34:14+00:00,"Kota Surabaya, Jawa Timur",neutral,politik indonesia ini akan bertransformasi menjadi digital politic tentu battlefield nya pilpres  itu adalah media digital atau social media jadi sadarilah wahai para capres amp cawapres  jgn pasang baliho yg gede dipinggir jalan gak guna
2022-01-31 06:50:30+00:00,Surabaya,neutral,sudahlah jangan berharap pemerintah yang di pimpin jokowi jatuh pilpres tinggal sebentar siap kan jago mu untuk bisa menang saat pemilu
2022-01-29 14:29:43+00:00,Jakarta,neutral,itulah salah satu dampak negatif dari pemilu langsungselain rakyat jadi terpecah ter kotakjuga timbuloposisi segala macam mrsak persatuan makanya lebih baik untuk pilkada pilpres kem bali dipilih wakil rak yat dg penyempurna  an untuk menutupi  kekurangan dan  kelemahannya
2022-01-29 10:11:50+00:00,"Kota Bogor, Jawa Barat",neutral,yang perlu dicatat  ada pemilu dan pilpres sementara istana negara dan gedung dpr belum dibangun di ikn artinya sampai ganti presiden tetap di jakarta ibukota negara
2022-01-29 08:31:56+00:00,"Semarang, Jawa Tengah",positive,optimis kang saya mendukung kang emil di pilpres
2022-02-28 23:07:26+00:00,Jakarta,neutral,jangan kwatir masyalah duit jika tdk ada biar ditanggung oleh partai pserta pemilu smua partai kudu urunan demi pemilu  dan pilpres kudu ditanggung msg capres kita tahu smakin byk partai mk anggaran negara unt membiayai pemilu smakin membengkak jd partai tahu dirio
2022-02-28 22:13:25+00:00,Bandung,neutral,trs tuk apa guna jadwal yg sdh drilis kapeu trs apa uud  jg mau dlnggar pilpres hrs ttp
2022-02-28 19:33:20+00:00,jakarta,negative,didu partai nasdem tolak jokowi  priode tapi pt  ngga di rubah sama aja boong  udah jelas  pilpres  akan di ikuti dua pasangan calon presiden dan wakil presiden yg menang nanti capres dri pdip lagi maka dari itu tolak perpanjangan masa jabatan jokowi tolak pt
2022-02-28 17:51:11+00:00,Jakarta Capital Region,positive,paslon capres terkuat pd pilpres  ganjarahok
2022-02-28 14:02:43+00:00,"DKI Jakarta, Indonesia",neutral,pilpres  ditunda dgn alasan membebani rakyat atau perpanjang karpet merah pilkada  ditengah gawatnya pandemi aja tetap dipaksa lanjut jadi inget anak sama mantu
2022-02-28 13:05:45+00:00,Bekasi,negative,apakah mungkin yg nyuruh tuh orang ngebela pimpinan fpi amp ngedukung pimpinan teroris adalah   knapa ampe sekarang tuh orang belom dipecat menteri bumn dr komisaris bumn apakah ini cek ombak utk pilpres  ketua joman lagi nyari majikan kah utk
2022-02-28 09:48:03+00:00,Bandung,neutral,pilgub di undur ke pilpres diundur jgkbangetanguwa ttp mao pemilu serentak milih presiden baru
2022-02-28 04:07:00+00:00,"Semarang, Indonesia",negative,kalau andai saja minyak goreng dimainkan demi pilpres  airlangga pasti disumpahin emak se indonesia
2022-02-28 02:56:54+00:00,"Surabaya, Jawa Tengah",neutral,tujuannya adl bgmn pilpres jg ditundaampjabatan presiden diperpanjang tanpa proses pemilu yg legalampberujung menjegal bakal calon presiden yg semakin hari semakin tak terbendung elektabilitasamppopularitasnya utk tampil di panggung pemilihan presiden  mudah ditebak koq 
2022-02-28 02:10:09+00:00,"Malang, Jawa Timur",neutral,dirs  penundaan pilpres hanya kemauan partai koalisi dan segelintir oknum ketua parpol bukan kemauan rakyat tandain aja partainya boikot di pemilu wes ngono wae
2022-02-27 23:42:03+00:00,Jakarta,neutral,partai politik ini sangat tidak relevan klw bilang pemilu ditunda silahkan saja kalian tunda sendiri jangan ikut pilpres di  jangan mengganggu konstitusionaljangan haus kekuasaan karna ingin melanggarnya
2022-02-27 22:23:21+00:00,"Depok, Jawa Barat",neutral,achmadi  pak jokowi biar istirahat sampai  saja cukup sudah untuk beliau biar tokoh lain yang dipilih oleh rakyat melalui pilpres jadi pemimpin    agar sesuai konstitusi
2022-02-27 07:58:03+00:00,Jakarta Capital Region,neutral,id lebih baik psi fokus buat masuk parlemen  jangan ke pilpres soalnya kan suara yg dipake adalah kursi parlemen  jangan sampe  gak masuk parlemen karena strategi ketumnya yg salah pikirkan itu
2022-02-27 06:51:12+00:00,"DKI Jakarta, Indonesia",neutral,wajarnya usulan penundaan pilpres  itu dicabut saja karena penolakan meluasdan  sekjend pdip tegaskan lagi sikap pdip yg menolak pemilu  diundurpemerintahampkpuampdpr jg sudah putuskan pilpres pd  focus persiapan pilpres berkwalitas saja
2022-02-27 01:38:07+00:00,"Malang, Indonesia",negative,isu paling bodoh saat ini  azan disandingkan dengan gonggongan anjing  pilpres ditunda dari  sampai semau mereka
2022-03-31 23:22:01+00:00,"Bogor, Jawa Barat",neutral,selama dikuasai rezim ini rakyat dibuat tdk punya pilihan tapi tdk dgn yg satu ini pelaksanaan pilpres th rakyat yg menentukan pilihan
2022-03-31 22:28:41+00:00,Bandung,neutral,kalau saya setuju ajakalau bapak kalah di maka siapun presiden selanjutnya akan di perbolehkan ikut pilpres  kalimau
2022-03-31 11:52:17+00:00,"DKI Jakarta, Indonesia",neutral,pa kenapa ga bilang tidak akan mau  periode karena melanggar konstitusi jika konstitusi diubah jadi  periode saya tidak setuju amp tidak akan menjadi capres di  saya tidak setuju pemilu ditunda  harus tetap ada pemilu dan pilpres ngomong gitu kok susah banget pa
2022-03-31 11:22:06+00:00,Semarang,neutral,elektabilitas joko widodo mengungguli namanama calon yang berpeluang ikut dalam kontestasi pemilihan presiden pilpres  dalam hasil survei lembaga polmatrix terbaru survei jokowi tertinggi dengan raihan  persen
2022-03-31 10:41:56+00:00,"Jawa Barat, Indonesia",neutral,disegerakan pilpres bila perlu turun dari jabatan presiden sebelum  itu juga hak di alam demokrasi kenapa di sebut makar  
2022-03-31 10:18:39+00:00,Jakarta,neutral,sejumlah dukungan masyarakat terhadap menteri bumn erick thohir akan mempermudah dirinya utk maju pada pilpres  dukungan yg datang kpd  menjadi modal kuat untuk ikut dalam pilpres nantinya
2022-03-31 08:06:39+00:00,"Kota Surabaya, Jawa Timur",positive,setuju dah gw jenderal andika layak menjadi presiden di pertanyaan nya apakah akan ada pilpres  pengen banget melihat jendral andika berlaga retorika dan berdebat saya berdoa agar pilpres  tetap ada diselenggarakan
2022-03-31 04:10:41+00:00,Jakarta,neutral,dana untuk persiapan pemilu dan pilpres  kalau ada yang mau menyumbang silahkan setor ke kas negara
2022-03-19 17:09:53+00:00,Surabaya-Indonesia,neutral,sejalan dgn keinginan pengunduran pilpres  entah knp rasanya semua aturan terkesan buruburu direvisi
2022-03-19 16:16:36+00:00,Semarang,neutral,mulai sekarang rakyat dan seluruh tokoh masyarakat mengawal pemilu dan pilpres  persiapsiagakan seluruhnya menjunjung tinggi dan mengawal demokrasi dan konstitusi siapapun yg mau membegalnya sikat
2022-03-19 14:15:28+00:00,"malang, Indonesia",neutral,masalah terbesar adalah jaminan bahwa proyek tetap dilanjut pemenang pilpres  itulah penyebab gonjang ganjing ingin merubah konstitusi
2022-03-19 08:16:31+00:00,Surabaya-Indonesia,negative,negara kok makin kacau semua sektor kelihatan antahberantah konstitusi lt oligarki kepercayaan publik thd lembaga negara nyaris hilang   ini ga bisa dibiarin istikharah saya semalem insyaallah saya bulat maju di pilpres  tinggal nyari sekoci politik untk poros koalisi
2022-03-19 03:21:24+00:00,"Jakarta Barat, DKI Jakarta",negative,lah terus selama ini yg nimbun minyak siapa nimbun sangu buat maju pilpres apa buat uang saku selama pilpres diundur rakyat mulu yg disalahin banteng banteng
2022-04-30 20:54:04+00:00,"Bandung, jawa tengah",negative,moga aja doanya terkabulmundur wapres naik jadi presidenpilpres di percepat jadi  atau tetap  jokowi nyapres lagi dan menang lagikadrun makin panjang sakit hatinya 
2022-04-30 20:34:58+00:00,Bogor,neutral,pilpres masih  banyak muncul keturunan tokoh pahlawan dulu muncul keturunan pangeran diponegoro sekarang tiba muncul keturunan raja maja pahit
2022-04-30 17:28:52+00:00,"Tangerang, Banten",negative,kalau dia sukses kalau gagal di pilpres  jadi apa ya si yaman juancuk    mungkin buka usaha perngentotan di puncak
2022-04-30 16:50:45+00:00,Jakarta,neutral,wah mantap jelang pilpres  tingkat keterpilihan pak hrt berada di posisi teratas jelang pilpres versi lembaga survei warna research center wrc
2022-04-30 15:31:19+00:00,"Jakarta Selatan, DKI Jakarta",negative,yg jelas sejak pilpres langsung  pemenang nya yg paling byk di nyinyir  ber kaca dari yg sudah  dan politik empati masih sangat besar di masyarakat  mau tdk mau  tdk akan berubah  siapa yg paling byk di nyinyir itulah yg ber peluang besar 
2022-04-30 15:26:25+00:00,"Malang, Jawa Timur",neutral,inilah salah satu sisi positif dari pilpres langsungjadi rakyat benar punya kedaulatan utk memilih prisiden scr langsung tanpa perwakilan semoga pilpres  rakyat tdk salah memilihkarena menentukan nasib bangsa  tahun kedepan ttp optimis bray
2022-04-30 09:41:07+00:00,Bandung,neutral,bagaimana kita bs melepaskan diri dari polarisasi ini mungkinkah pilpres  akan bs menghapuskannya atau malah menambah polarisasi itu jika kita sebagai sebuah bangsa mampu menaruh fokus pada urusan kebijakankebijakan riil kita bisa lepas dari polarisasi itu
2022-04-30 03:12:42+00:00,Surabaya,negative,keduanya kan maju untuk menang pilkada dki pake politisasi agama sekarang mau maju pilpres  yang satu di kasih amanah jdi mendikbud ga bener yg satu lagi di jadi aparat negara ga bener keduanya di gaji negara malah ga benermasak masih mau percaya sama yg kayak gitu 
2022-04-29 23:58:37+00:00,Jakarta,neutral,asmara mohon maaf saya ngg dulukrn blm yakin dia maju apa tdku pilpres saya nunggu siapa saja calon u  siapa tahu ada yg lain   jadi kita tu ggu saja pilihan yg lainu pembanding  maaf 
2022-04-29 22:27:04+00:00,Jakarta,negative,papi  lestari jika pilpres  si wan bacot maju jd capres bisa lebih brutal biadab keji dan sadis tuuh kampanyenya dari kampanye pilgub dki
2022-04-29 11:12:28+00:00,Jakarta,neutral,jelasjelas beda karakter beda pelayanan ganjar tulus melayani tak ambisius disana sangat ambisius sudah bicara presiden pada hal pilpres nanti  cadi capres saja belum pasti sebab parpol pengusung hrs ada amp memenuhi syarat
2022-05-31 23:53:23+00:00,Jakarta,positive,gasss pool pak menteri  start lebih awal menuju pilpres  hasil kinerja sdg disorot publik terkait investasi di pt goto yang mengalami kerugian apakah tidak dihiraukan atau tidak dipikirkan   seng penting meraih pamor dan elektabilitas demi tiket di  mantap men
2022-05-24 15:03:50+00:00,"Jakarta Capital Region, Indone",neutral,saleh daulay tegaskan koalisi indonesia bersatu ingin menangkan pilpres
2022-05-24 14:16:44+00:00,Bogor,negative,sudah pasti kacau pilpres
2022-05-24 10:31:11+00:00,"Jakarta Capital Region, Indone",positive,banjir di dki justru peluang bagi anies u membuktikan cara mengatasi sampai surut sehingga bisa diapresiasi warga dki amp diacungi jempol masyarakat indonesia sekaligus bisa jadi kampanye anies menuju pilpres   xixixi 
2022-05-24 03:53:24+00:00,"Jakarta, Indonesia",neutral,itulah yang terjadi di pilpres kemaren semoga umat makin cerdas ke depan
2022-01-31 09:46:42+00:00,"Depok, Jawa Barat",neutral,kades fokus kerja saja urus desa jangan terpengaruh isu pemilu
2022-01-31 07:18:09+00:00,Jakarta,neutral,sayang sekali yang kayak gini gak bakalan bisa di bubarkan karena di butuhkan
2022-01-23 03:36:45+00:00,Jakarta Capital Region,neutral,mayoritas masyarakat tak ingin penyelenggaraan pemilu  diundur
2021-11-12 20:55:54+00:00,Yogyakarta,neutral,legislator gerindra dpr ri temukan aturan pemilu  tumpang tindih  anggota komisi ii dpr ri rahmat muhajirin menyoroti regulasi dan sistem pemilu serentak  ri
2020-02-27 06:52:32+00:00,Semarang,negative,tanpa digabungkan dengan  sudah memakan korban petugas kpps sebanyak  orang mati bagaimana dengan  dengan ikut juga   akan buat para petugas kpps lebih kewalahan lelah amp masyarakat akan rentan terprovokasi 
2021-08-02 04:10:26+00:00,"Bogor, Jawa Barat",neutral,satu pertanyaan siapakah pejabatpejabat pelaksana gubernur walikotabupati yg akan ditunjuk oleh kementerian dalam negeri dari kalangan manakah mereka akan diambil apakah semuanya dipastikan nonpartai
2022-02-28 04:00:00+00:00,"DKI Jakarta, Indonesia",neutral,apakah karena ini pemilu  akan diundur belum siap kalah
2022-02-14 14:47:57+00:00,Jakarta,negative,jokpro bisa apa nih
2022-02-28 23:21:03+00:00,"Semarang, Jawa Tengah",negative,kalau kalian mau tunda pemilu atau lanjut  periode silahkan  tp ingat kami punya hak konstitusi untuk menolak itu semua dan akan kami lawan
2022-02-28 16:06:37+00:00,Jakarta,negative,tunda pemilu sangat masuk akal untuk mengakalin rakyat  enaknya jadi pemimpin akalakalan di negeri akalan  hihihihi  bukan ketawa akalan ya
2022-02-28 10:15:15+00:00,Jakarta,negative,jangan obok bangsa kami ngerti kamu
2022-02-27 01:51:40+00:00,Yogyakarta,negative,pak  kok diem diem bae yah ada wacana menunda pemilu gimana ini pak konstitusi jelas  jelas mau dilanggar apakah ini sepele menurut bapak
2022-02-26 22:34:43+00:00,Surabaya,negative,harus di catat baikbaik partai yang meminta menunda pemilu mau enaknya aja merebut kuasa rakyat tanpa berkeringat
2022-02-26 14:02:33+00:00,Tangerang,negative,tuk ngalihin korupsi anak pinokio maka dibuatlah permen pahit jht gonggongan si anjing perpanjangan jabatan presiden nanti akan ada lagi kegaduhan lainnya  bisa ae pinokio
2022-03-30 11:20:33+00:00,Malang,neutral,reposted from  ini lah  hasil rekapitulasi pdpb kota salatiga  bulan maret  sebanyak  orang dengan rincian  lakilaki dan  perempuan
2022-03-28 09:07:55+00:00,"Kota Surabaya, Jawa Timur",neutral,mokoginta   prediksi psikologis politik itu nyata adanya bahwa jika pemilu ini tidak ditunda ada ke khawatiran yang sangat luar biasa diantara mereka   tolak penundaan pemilu  adalah keniscayaan
2022-03-28 07:09:57+00:00,"Tangerang, Indonesia",neutral,pwnu jatim rekomendasikan pemilu tetap digelar tahun
2022-03-23 09:47:06+00:00,Surabaya,neutral,bahwa penolakan itu adalah prinsip yang dikehendaki bangsa ini bangsa ini sudah sepakat bahwa masa jabatan presiden hanya  tahun dan maksimal  periode bukan  atau  periode
2022-03-22 11:39:50+00:00,"Bandung, Jawa Barat",neutral,kata lanyalla kemudian kita memutuskan menjadi bangsa lain menjadi bangsabangsa barat yang menggunakan demokrasi pemilihan langsung sebagai demokrasi prosedural
2022-03-20 03:34:44+00:00,Depok,neutral,fess  uang daripada buat bayar massa mending buat bantu subsidi minyak sebandung raya
2022-03-14 10:32:04+00:00,"Ciputat, Tangerang Selatan.",negative,pantesan ulama dan tokoh kritis di tangkepin oleh rezim bangsadd mereka mau mengacak negara dan agama ternyata biar ga ada yg bersuara lantang dan memimpin pergerakan
2022-04-28 08:10:54+00:00,"Jakarta, Indonesia",neutral,pemilu  benarkah sudah diketahui siapa pemenangnya    gerindra
2022-04-25 04:43:16+00:00,"Jakarta, Indonesia",neutral,tinjau lokasi kebakaran di pasar gembrong anies diteriaki calon presiden     polri andika rossa
2022-04-23 10:58:44+00:00,"Jakarta, Indonesia",neutral,keberhasilan edukasi demokrasi jika berhasil tidak ada politik tajam identitas  karena fanatisme relawanpendukung demi persatuan nasional karena warga bebas rahasia pilih negarawan profesional berintegritas didukung program terbaik ri id ri
